title,price,area,property_url,page_number,property_index,scraped_at,posting_date_text,parsed_posting_date
2 BHK Apartment for Sale in Sector 115 Mohali,₹36 Lac,700 sqft,https://www.magicbricks.com/decent-homes-sector-115-mohali-pdpid-4d4235333039393435,2,6,2025-08-10 18:30:09.546015,Updated yesterday,2025-08-09 12:00:00.000000
3 BHK House for Sale in Aerocity Mohali,₹3.50 Cr,250 sqyrd,https://www.magicbricks.com/gmada-aerocity-aerocity-mohali-pdpid-4d4235323232323635,2,7,2025-08-10 18:30:09.546546,Updated yesterday,2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Sector 113 Mohali,₹80 Lac,150 sqyrd,https://www.magicbricks.com/lark-bollywood-green-city-sector-113-mohali-pdpid-4d4235313137333733,2,9,2025-08-10 18:30:09.547715,Updated 3 days ago,2025-08-07 18:30:09.547703
3 BHK Apartment for Sale in Kharar Mohali,₹1.05 Cr,1450 sqft,https://www.magicbricks.com/omni-amayra-city-kharar-mohali-pdpid-4d4235313231303837,2,10,2025-08-10 18:30:09.548261,Updated 5 days ago,2025-08-05 18:30:09.548252
2 BHK Apartment for Sale in Kharar Landran Road Mohali,₹82 Lac,1372 sqft,https://www.magicbricks.com/ansal-orchard-county-kharar-landran-road-mohali-pdpid-4d4235303330393733,2,13,2025-08-10 18:30:09.549923,Updated 3 days ago,2025-08-07 18:30:09.549908
3 BHK Apartment for Sale in Kharar Mohali,₹75.9 Lac,1400 sqft,https://www.magicbricks.com/arcadia-park-east-kharar-mohali-pdpid-4d4235343230323931,2,14,2025-08-10 18:30:09.550578,Updated yesterday,2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Sector 110 Mohali,₹72.8 Lac,1050 sqft,https://www.magicbricks.com/sandwoods-opulencia-sector-110-mohali-pdpid-4d4235303138353834,2,15,2025-08-10 18:30:09.551089,Updated 4 days ago,2025-08-06 18:30:09.551082
3 BHK Apartment for Sale in Sector 117 Mohali,₹74.5 Lac,1150 sqft,https://www.magicbricks.com/vera-prestige-tower-sector-117-mohali-pdpid-4d4235313134393831,3,13,2025-08-10 18:30:13.899133,Updated yesterday,2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Sector 66 Mohali,₹1.63 Cr,1990 sqft,https://www.magicbricks.com/the-medallion-nova-sector-66-mohali-pdpid-4d4235343233313031,3,15,2025-08-10 18:30:13.900249,Updated yesterday,2025-08-09 12:00:00.000000
4 BHK  House for Sale in Phase 9 Sector 63 Mohali,₹1.50 Cr,4000 sqft,https://www.magicbricks.com/hig-flat-phase-9-sector-63-mohali-pdpid-4d4235323231393437,3,22,2025-08-10 18:30:13.904134,Updated 4 days ago,2025-08-06 18:30:13.904100
3 BHK Villa for Sale in Sector 115 Mohali,₹70.9 Lac,1400 sqft,https://www.magicbricks.com/gillco-palm-sector-115-mohali-pdpid-4d4235303834323239,3,24,2025-08-10 18:30:13.905609,Updated 3 days ago,2025-08-07 18:30:13.905597
3 BHK Villa for Sale in Kharar Mohali,₹1.20 Cr,1650 sqft,https://www.magicbricks.com/sunny-enclave-kharar-mohali-pdpid-4d4235333039363237,3,28,2025-08-10 18:30:13.907792,Updated 3 days ago,2025-08-07 18:30:13.907782
