title,price,area,property_url,page_number,property_index,scraped_at,posting_date_text,parsed_posting_date
2 BHK Apartment for Sale in Mira Road Area Mumbai,₹95 Lac,555 sqft,https://www.magicbricks.com/man-opus-mira-road-mumbai-pdpid-4d4235303030373035,2,6,2025-08-10 18:18:21.395887,Updated 13 hours ago,2025-08-10 05:18:21.395855
1 BHK Apartment for Sale in Vile Parle East Mumbai,₹1.50 Cr,555 sqft,https://www.magicbricks.com/galaxy-pinnacle-vile-parle-east-mumbai-pdpid-4d4235303638363030,2,7,2025-08-10 18:18:21.396646,Updated 13 hours ago,2025-08-10 05:18:21.396637
1 BHK Apartment for Sale in Kurla East Mumbai,₹1.25 Cr,481 sqft,https://www.magicbricks.com/shree-krishna-eastern-winds-kurla-east-mumbai-pdpid-4d4235303733383036,2,9,2025-08-10 18:18:21.398104,Updated 13 hours ago,2025-08-10 05:18:21.398088
1 BHK Apartment for Sale in Dahisar East Mumbai,₹90 Lac,432 sqft,https://www.magicbricks.com/krishna-vatika-chs-dahisar-east-mumbai-pdpid-4d4235303530303231,2,10,2025-08-10 18:18:21.398752,Updated 13 hours ago,2025-08-10 05:18:21.398746
1 BHK Apartment for Sale in Andheri East Mumbai,₹1.25 Cr,486 sqft,https://www.magicbricks.com/mca-gopeshwar-apartments-andheri-east-mumbai-pdpid-4d4235303938313731,2,12,2025-08-10 18:18:21.400079,Updated 13 hours ago,2025-08-10 05:18:21.400072
5 BHK Apartment for Sale in Powai Mumbai,₹12 Cr,3500 sqft,https://www.magicbricks.com/lake-superior-powai-mumbai-pdpid-4d4235303232353233,2,13,2025-08-10 18:18:21.400756,Updated 13 hours ago,2025-08-10 05:18:21.400745
1 BHK Apartment for Sale in Jankalyan Nagar Mumbai,₹1.15 Cr,452 sqft,https://www.magicbricks.com/gurukrupa-marina-enclave-jankalyan-nagar-mumbai-pdpid-4d4235303734363136,2,16,2025-08-10 18:18:21.402830,Updated 13 hours ago,2025-08-10 05:18:21.402817
3 BHK Apartment for Sale in Saki Naka Mumbai,₹2.98 Cr,1059 sqft,https://www.magicbricks.com/runwal-elina-saki-naka-mumbai-pdpid-4d4235303730383330,2,17,2025-08-10 18:18:21.403523,Updated 13 hours ago,2025-08-10 05:18:21.403512
2 BHK Apartment for Sale in Byculla East Mumbai,₹2.15 Cr,650 sqft,https://www.magicbricks.com/ajay-apartment-byculla-east-mumbai-pdpid-4d4235313137323935,2,19,2025-08-10 18:18:21.404876,Updated 13 hours ago,2025-08-10 05:18:21.404865
3 BHK Apartment for Sale in Byculla Mumbai,₹5.90 Cr,1339 sqft,https://www.magicbricks.com/marathon-monte-south-byculla-mumbai-pdpid-4d4235303932343734,2,20,2025-08-10 18:18:21.405582,Updated 13 hours ago,2025-08-10 05:18:21.405577
2 BHK Apartment for Sale in Yari Road Mumbai,₹1.70 Cr,800 sqft,https://www.magicbricks.com/silver-anklet-apartment-yari-road-mumbai-pdpid-4d4235323130393835,2,21,2025-08-10 18:18:21.406125,Updated 13 hours ago,2025-08-10 05:18:21.406119
4 BHK House for Sale in Kandarpada Mumbai,₹4 Cr,1600 sqft,https://www.magicbricks.com/das-darshan-kandarpada-mumbai-pdpid-4d4235333937313939,2,22,2025-08-10 18:18:21.406728,Updated 13 hours ago,2025-08-10 05:18:21.406721
3 BHK Apartment for Sale in Mahalakshmi Mumbai,₹10.50 Cr,1378 sqft,https://www.magicbricks.com/piramal-mahalaxmi-mahalakshmi-mumbai-pdpid-4d4235313134393335,2,23,2025-08-10 18:18:21.407586,Updated 13 hours ago,2025-08-10 05:18:21.407566
2 BHK Apartment for Sale in Chakala Mumbai,₹2.70 Cr,831 sqft,https://www.magicbricks.com/unique-shanti-sparsh-chakala-mumbai-pdpid-4d4235303136393438,2,24,2025-08-10 18:18:21.408262,Updated 13 hours ago,2025-08-10 05:18:21.408253
1 BHK Apartment for Sale in Goregaon East Mumbai,₹1.05 Cr,575 sqft,https://www.magicbricks.com/kshitij-chs-goregaon-east-mumbai-pdpid-4d4235303532363535,2,26,2025-08-10 18:18:21.409642,Updated 13 hours ago,2025-08-10 05:18:21.409631
3 BHK Apartment for Sale in Goregaon West Mumbai,₹3.10 Cr,1142 sqft,https://www.magicbricks.com/sahajanand-arista-goregaon-west-mumbai-pdpid-4d4235303838303032,2,27,2025-08-10 18:18:21.410354,Updated 13 hours ago,2025-08-10 05:18:21.410347
