title,price,area,property_url,page_number,property_index,scraped_at,posting_date_text,parsed_posting_date
3 BHK Apartment for Sale in Tingre Nagar Pune,₹1.50 Cr,1200 sqft,https://www.magicbricks.com/mantra-29-gold-coast-tingre-nagar-pune-pdpid-4d4235303836343534,1,18,2025-08-10 18:04:46.319305,"16+ PhotosUpdated 13 hours ago Owner: Ayesha ShaikhPremium Member3 BHK Apartment for Sale in Tingre Nagar PuneMantra 29 Gold CoastCarpet Area1200 sqftStatusReady to MoveFloor1 out of 6TransactionResaleFurnishingUnfurnishedfacingWestoverlookingGarden/Park, Pool, Main RoadSocietyMantra 29 Gold CoastOwnershipFreeholdCar Parking1 Covered,Bathroom3Balcony2This ready to move-in 3 BHK flat is available for sale at the premium Tingre Nagar locality in Pune. It enjoys a prime location within Mantra 29 Gold Coast. The 1 covered, 1 open car parking is a salient feature of this 3 BHK flat on sale. This flat for resale is an attractive property. This apartment in one of the significant areas of Tingre Nagar is ready to move, and can be purchased at the price of INR 1.50 Cr. It is a unfurnished apartment for sale. The flat is near to mamta super market.Read more₹1.50 Cr ₹8,929 per sqft Contact Owner Get Phone No. ",2025-08-10 05:04:46.319264
1 BHK Apartment for Sale in NIBM Annexe Area Pune,₹41.5 Lac,573 sqft,https://www.magicbricks.com/gagan-arena-nibm-annexe-pune-pdpid-4d4235303232323833,1,20,2025-08-10 18:04:46.320577,"18+ PhotosUpdated 13 hours ago Owner: Vaseem Hiroli vaseemPremium Member1 BHK Apartment for Sale in NIBM Annexe Area PuneGagan ArenaSuper Area573 sqftStatusReady to MoveFloor6 out of 11TransactionResaleFurnishingUnfurnishedSocietyGagan ArenaBathroom1NIBM Annexe, Pune has an attractive 1 BHK apartment for sale. The flat has a prime location within Gagan Arena. This apartment for resale is a great choice. You can buy this ready to move apartment in NIBM Annexe, at the price of INR 41.5 Lac. It is a unfurnished flat.Read more₹41.5 Lac ₹7,243 per sqft Contact Owner Get Phone No. ",2025-08-10 05:04:46.320556
Studio Apartment for Sale in Garade Pune,₹2.70 Cr,450 sqft,https://www.magicbricks.com/healing-touch-in-eden-gardens-garade-pune-pdpid-4d4235303232333639,1,22,2025-08-10 18:04:46.321842,"6+ PhotosUpdated 13 hours ago Owner: Adi K MistryPremium Member Studio Apartment for Sale in Garade PuneHealing Touch in Eden GardensCarpet Area450 sqftStatusReady to MoveFloor1 out of 1TransactionResaleFurnishingFurnishedSocietyHealing Touch in Eden GardensBathroom> 10Balcony> 10Studio apartment is available for sale. It has a covered area of 7860 sq-ft, it is a good location property. Please contact for more details. It enjoys a prime location within Healing Touch In Eden Gardens. This is a resale apartment. This ready to move flat is offered at a price of INR 2.70 Cr. It is a furnished flat.Read more₹2.70 Cr ₹3,435 per sqft Contact Owner Get Phone No. ",2025-08-10 05:04:46.321815
2 BHK Apartment for Sale in Kharadi Pune,₹1.15 Cr,785 sqft,https://www.magicbricks.com/vilas-javdekar-yashwin-orizzonte-kharadi-pune-pdpid-4d4235313838393832,1,24,2025-08-10 18:04:46.323095,"14+ PhotosUpdated 13 hours ago Owner: prafulPremium Member2 BHK Apartment for Sale in Kharadi PuneVilas Javdekar Yashwin OrizzonteCarpet Area785 sqftStatusReady to MoveFloor3 out of 28TransactionResaleFurnishingUnfurnishedfacingEastoverlookingGarden/Park, Pool, Main RoadSocietyVilas Javdekar Yashwin OrizzonteOwnershipFreeholdBathroom2Balcony1East Facing PropertyThis 2 BHK apartment in Kharadi, Pune is available for sale. The flat has a prime location within Vilas Javdekar Yashwin Orizzonte. This is a resale apartment. In Kharadi, this ready to move flat can be taken at the pricing of INR 1.15 Cr. The flat is unfurnished and comes with all basic facilities. Some of the landmarks near the flat include panchsheel tower.Read more₹1.15 Cr ₹12,778 per sqft Contact Owner Get Phone No. ",2025-08-10 05:04:46.323075
2 BHK Apartment for Sale in Undri Pune,₹75 Lac,890 sqft,https://www.magicbricks.com/marimagnum-mi-casa-undri-pune-pdpid-4d4235303339313132,1,25,2025-08-10 18:04:46.323722,"12+ PhotosUpdated 13 hours ago Owner: RAKESH GIRI LalPremium Member2 BHK Apartment for Sale in Undri PuneMarimagnum MI CASACarpet Area890 sqftStatusReady to MoveFloor6 out of 14TransactionResaleFurnishingFurnishedfacingEastoverlookingGarden/Park, Pool, Main RoadSocietyMarimagnum MI CASAOwnershipFreeholdCar Parking1 CoveredBathroom2Balcony1East Facing PropertyThe 2 BHK flat is available for sale in Undri, Pune.  Situated in Marimagnum Mi Casa, it has a prime location. The 2 BHK flat comes with a personal car parking space for 1 covered vehicle(s). This is a resale apartment. This ready to move flat in Undri is available for a price of INR 75 Lac. You will find it furnished. Landmarks near the apartment include amit colori.Read more₹75 Lac ₹6,818 per sqft Contact Owner Get Phone No. ",2025-08-10 05:04:46.323695
2 BHK Apartment for Sale in Mhalunge Nande Road Pune,₹85 Lac,600 sqft,https://www.magicbricks.com/vtp-belair-e-and-f-building-mhalunge-nande-road-pune-pdpid-4d4235333439363833,1,26,2025-08-10 18:04:46.324299,"13+ PhotosUpdated 13 hours ago Owner: vasundharaPremium Member2 BHK Apartment for Sale in Mhalunge Nande Road PuneVTP Belair E And F BuildingCarpet Area600 sqftStatusReady to MoveFloor1 out of 23TransactionResaleFurnishingUnfurnishedfacingEastSocietyVTP Belair E And F BuildingOwnershipCo-operative SocietyBathroom2Balcony1East Facing PropertyThis ready to move-in 2 BHK flat is available for sale at the premium Mhalunge Nande Road locality in Pune. It is strategically situated in Vtp Belair E And F Building. You can immediately purchase this apartment available for resale. You can buy this ready to move apartment in Mhalunge Nande Road, at the price of INR 85 Lac. The flat is available in unfurnished state. mahalunge nande road are some major landmarks near the apartment.Read more₹85 Lac ₹11,333 per sqft Contact Owner Get Phone No. ",2025-08-10 05:04:46.324280
2 BHK Apartment for Sale in Talegaon Dabhade Pune,₹30.5 Lac,415 sqft,https://www.magicbricks.com/xrbia-riverfront-talegaon-dabhade-pune-pdpid-4d4235303931333234,1,27,2025-08-10 18:04:46.324853,"11+ PhotosUpdated 13 hours ago Owner: Ashim Kumar SinhaPremium Member2 BHK Apartment for Sale in Talegaon Dabhade PuneXrbia RiverfrontCarpet Area415 sqftStatusReady to MoveFloor2 out of 6TransactionResaleFurnishingFurnishedSocietyXrbia RiverfrontBathroom2The 2 BHK apartment is located in a well-connected area of Talegaon Dabhade. It is located in Xrbia Riverfront. This flat for resale is a great choice for you. Located in Talegaon Dabhade, this ready to move apartment is sold at price of INR 30.5 Lac. It is a furnished apartment for sale.Read more₹30.5 Lac ₹7,349 per sqft Contact Owner Get Phone No. ",2025-08-10 05:04:46.324837
"3 BHK Apartment for Sale in Punawale, Pimpri Chinchwad Pune",₹1.25 Cr,1007 sqft,https://www.magicbricks.com/tulip-infinity-world-punawale-pune-pdpid-4d4235313234353937,1,28,2025-08-10 18:04:46.325452,"19+ PhotosUpdated 13 hours ago Owner: AbhishekPremium Member3 BHK Apartment for Sale in Punawale, Pimpri Chinchwad PuneTulip Infinity WorldCarpet Area1007 sqftStatusReady to MoveFloor18 out of 20TransactionResaleFurnishingFurnishedfacingEastoverlookingGarden/Park, Pool, Main RoadSocietyTulip Infinity WorldOwnershipFreeholdBathroom3Balcony2East Facing PropertyNear Savtamali TempleThis ready to move-in 3 BHK flat is available for sale at the premium Punawale locality in Pune. This property is housed in the Tulip Infinity World society. This flat is available as a resale property. You can buy this ready to move apartment in Punawale, at the price of INR 1.25 Cr. The spacious apartment is furnished. Landmarks near the apartment include near savtamali temple.Read more₹1.25 Cr ₹8,993 per sqft Contact Owner Get Phone No. ",2025-08-10 05:04:46.325433
2 BHK Apartment for Sale in Patil Nagar Bavdhan Pune,₹1.15 Cr,789 sqft,https://www.magicbricks.com/abhinav-pebbles-urbania-patil-nagar-bavdhan-pune-pdpid-4d4235303139323230,1,29,2025-08-10 18:04:46.326037,"20+ PhotosUpdated 13 hours ago Owner: MukulPremium Member2 BHK Apartment for Sale in Patil Nagar Bavdhan PuneAbhinav Pebbles UrbaniaCarpet Area789 sqftStatusReady to MoveFloor1 out of 11TransactionResaleFurnishingUnfurnishedfacingEastoverlookingGarden/ParkSocietyAbhinav Pebbles UrbaniaOwnershipFreeholdCar Parking1 CoveredBathroom2Balcony1East Facing Propertywith amenities like swimming pool and gym club house, Patil Nagar-Bavdhan, Pune has a 2 BHK apartment for sale with various amenities. This property is housed in the Abhinav Pebbles Urbania society. The 1 covered parking place for you car is included with this 2 BHK flat. This flat is available as a resale property. The ready to move flat in Patil Nagar-Bavdhan is all ready for sale at the budget of INR 1.15 Cr. You will find it unfurnished. Some of the landmarks near the flat include ganga legend county.Read more₹1.15 Cr ₹12,936 per sqft Contact Owner Get Phone No. ",2025-08-10 05:04:46.326018
3 BHK Apartment for Sale in Wakad Pune,₹1.25 Cr,1030 sqft,https://www.magicbricks.com/shree-sonigara-signature-park-wakad-pune-pdpid-4d4235313233323239,2,1,2025-08-10 18:04:51.922126,"19+ PhotosUpdated 13 hours ago Owner: Akhilesh ShuklaPremium Member3 BHK Apartment for Sale in Wakad PuneShree Sonigara Signature ParkCarpet Area1030 sqftStatusReady to MoveFloor8 out of 18TransactionResaleFurnishingUnfurnishedfacingEastoverlookingGarden/Park, Pool, Main RoadSocietyShree Sonigara Signature ParkOwnershipFreeholdBathroom3Balcony2East Facing PropertyIts 3 BHK Flat For Sale.Key HighlightsClose to Schools, Hospitals & Even MarketsResidents Crafted to Match Your PreferencesA Grand Club House, Paradise for Kids & MoreNearbyPhoenix Mall of the Millennium Jay Bhawani Super Market B G Academy (Pratham) Akshara International School Kalewadi Phata Bus Stop Wakad Chowk Bus Stop ₹1.25 Cr ₹10322 per sqft Contact Owner Get Phone No. ",2025-08-10 05:04:51.922087
3 BHK Apartment for Sale in Bengaluru Mumbai Highway Pune,₹2.80 Cr,1392 sqft,https://www.magicbricks.com/sobha-nesara-bengaluru-mumbai-highway-pune-pdpid-4d4235313233313133,2,2,2025-08-10 18:04:51.922732,"20+ PhotosUpdated 13 hours ago Owner: IndraneelPremium Member3 BHK Apartment for Sale in Bengaluru Mumbai Highway PuneSobha NesaraCarpet Area1392 sqftStatusReady to MoveFloor21 out of 23TransactionResaleFurnishingUnfurnishedfacingEastoverlookingPool, Main RoadSocietySobha NesaraOwnershipFreeholdCar Parking2 CoveredBathroom3Balcony2East Facing PropertyMultistory apartment from an internationally reputed developer. Extensive amenities. High floor with breathtaking city views. Ready possession.Key HighlightsConvenience Of City Life20+ Modern IndulgencesThoughtfully Designed For All Age Groups ₹2.80 Cr ₹14455 per sqft Contact Owner Get Phone No. ",2025-08-10 05:04:51.922710
1 BHK Apartment for Sale in Hadapsar Pune,₹39 Lac,700 sqft,https://www.magicbricks.com/ganga-village-hadapsar-pune-pdpid-4d4235303033373931,2,3,2025-08-10 18:04:51.923256,"3+ PhotosUpdated 13 hours ago Owner: Arnav Singh Premium Member1 BHK Apartment for Sale in Hadapsar PuneGanga VillageSuper Area700 sqftTransactionResaleFurnishingFurnishedSocietyGanga VillageBathroom11 BHK, Multistorey Apartment is available for Sale in Hadapsar, Pune for 39.0 Lac(s)Key HighlightsMeticulously planned parking amenitiesVastu homesEquipped with standard fire safety and protection featuresNearbyStri Shakti Bhajipal & Fruit Market Amanora Mall Mahatma Phule Institute Of Management & Computer Studies Jayawant Public School Life Care Multispeciality Hospital Sahyadri Super Speciality Hospital Hadapsar Shinde Vasti Bus Stop Tupe Hospital Bus Stop ₹39 Lac ₹5571 per sqft Contact Owner Get Phone No. ",2025-08-10 05:04:51.923240
3 BHK Apartment for Sale in Fatima Nagar Wanowrie Pune,₹2.72 Cr,1700 sqft,https://www.magicbricks.com/tain-square-fatima-nagar-pune-pdpid-4d4235303137333833,2,4,2025-08-10 18:04:51.923824,18+ PhotosUpdated 13 hours ago Owner: rukshanaPremium Member3 BHK Apartment for Sale in Fatima Nagar Wanowrie PuneTain SquareCarpet Area1700 sqftStatusReady to MoveFloor9 out of 10TransactionResaleFurnishingSemi-FurnishedfacingNorth - EastoverlookingMain RoadSocietyTain SquareOwnershipFreeholdCar Parking1 CoveredBathroom3Balcony1Presenting a thoughtfully designed 3.5 BHK semifurnished apartment located in the wellconnected area of Fatima Nagar Pune opposite Sandeep Inamdar Hospital. Situated in the premium project Tain Square this 1907 sq. ft home offers a rare combination of generous space aesthetic appeal and proximity to urban amenities. With stunning sunrise and sunset views directly from the hall and master bedroom this apartment delivers a unique living experience that blends nature with comfort.NearbyReliance SMART Superstore Vishal Mega Market City International School Fatima Nagar Bus Stop ₹2.72 Cr ₹14263 per sqft Contact Owner Get Phone No. ,2025-08-10 05:04:51.923798
2 BHK Apartment for Sale in NIBM Annexe Area Pune,₹75 Lac,1033 sqft,https://www.magicbricks.com/pragati-serene-nibm-annexe-pune-pdpid-4d4235333132383231,2,5,2025-08-10 18:04:51.924431,"15+ PhotosUpdated 13 hours ago Owner: Arup Chanda Arup ChandaPremium Member2 BHK Apartment for Sale in NIBM Annexe Area PunePragati SereneCarpet Area1033 sqftStatusReady to MoveFloor1 out of 11TransactionResaleFurnishingFurnishedfacingNorth - EastoverlookingGarden/ParkSocietyPragati SereneOwnershipCo-operative SocietyCar Parking1 CoveredBathroom2Balcony2Find your dream house in the luxury Pragati Serene residential society located in the much-desired NIBM Annexe, Pune. This 2 BHK flat for sale provides a world-class living experience that blends contemporary convenience with prime location and well-planned design.Property specifications and facilitiesMeasuring a spacious carpet area of 1033 sqft, this apartment is located on the 1st floor of a 11-storey complex. The property is Vaastu compliant and north-east facing, ensuring positive energy and proper natural lighting. The flat has two bedrooms and two bathroomsone with an inbuilt bathroom and another with a common bathroom. Both bathrooms have western fittings, geysers, and solar water heaters, enjoying modern convenience and energy efficiency.The flat provides a seamless living cum dining area complemented by two balconies-one linked to the living area and another common balcony shared between bedrooms with a stunning view of a garden and park. The modular kitchen is equipped with a chimney, piped gas supply, and a utility area attached, which makes cooking a pleasing experience. The house is furnished with lights and fans in all rooms and bedroom wardrobes, with classy ceramic tile floor giving it a touch of class.Residents enjoy numerous facilitiesamenities including one covered car parking space, 24-hour water supply borewell and corporation sources, 100 power backup in common areas, a security guard, CCTV cameras, two lifts, a club house, party hall, kids play area, gym, parks and gardens.LocalitySituated close to DPS School Undri and 1 km from Kad Nagar Chowk, this flat provides excellent connectivity. Schools, hospitals, banksATMs and DMart NIBM are just a stones throw away. Public transport facilities are readily available for hassle-free mobility in Pune.Key HighlightsCorinthian Club - 750 Mtrs.NearbyAMC Avenue ₹75 Lac ₹6250 per sqft Contact Owner Get Phone No. ",2025-08-10 05:04:51.924385
1 BHK Apartment for Sale in Manjari Khurd Pune,₹50 Lac,450 sqft,https://www.magicbricks.com/vtp-cygnus-manjari-khurd-pune-pdpid-4d4235333435393733,2,11,2025-08-10 18:04:51.928619,"12+ PhotosUpdated 13 hours ago Owner: VishalPremium Member1 BHK Apartment for Sale in Manjari Khurd PuneVTP CygnusCarpet Area450 sqftStatusReady to MoveFloor6 out of 20TransactionResaleFurnishingUnfurnishedfacingEastoverlookingGarden/Park, PoolSocietyVTP CygnusOwnershipFreeholdCar Parking1 CoveredBathroom1Balcony1East Facing PropertyExplore this well-planned 1 BHK flat for sale in VTP Cygnus, Manjari Khurd, Pune. Thoughtfully designed as per vaastu principles and east-facing, it offers a harmonious living environment. Ideal for individuals or couples seeking comfort and connectivity in a growing locale.Property Specifications and facilities Located on the 6th floor of a 20-storey tower, this thoughtfully planned 1 BHK apartment offers a super area of 600 sqft and a carpet area of 450 sqft, making it an ideal space for compact and comfortable living. The flat features a well-ventilated bedroom with a balcony overlooking the project’s premium amenities, a western-style common bathroom, a functional normal kitchen, a living cum dining area, and vitrified flooring throughout. The apartment comes with 1 covered car parking and is supported by 24x7 borewell water supply, full power backup, round-the-clock security, CCTV surveillance, and 4 elevators for ease of access. Residents can enjoy a host of lifestyle amenities including a swimming pool, clubhouse, party hall, kids play area, squash court, gym, tennis court, landscaped parks, and serene gardens – all designed to offer a well-rounded and active living experience.Locality Situated within the project itself, this property enjoys a convenient and well-connected location in Manjari Khurd, Pune. Reputed schools, hospitals, malls, supermarkets, and banks/ATMs are all easily accessible within a 2–3 km radius, ensuring everyday essentials are never far. With EON IT Park just 3.5 km away and public transport like buses and autos readily available, the locality offers excellent connectivity for both working professionals and families.₹50 Lac ₹8333 per sqft Contact Owner Get Phone No. ",2025-08-10 05:04:51.928561
"2 BHK Apartment for Sale in Ravet, Pimpri Chinchwad Pune",₹89.8 Lac,821 sqft,https://www.magicbricks.com/aditya-vivaaz-ravet-pune-pdpid-4d4235303831343237,2,13,2025-08-10 18:04:51.929712,"15+ PhotosUpdated 13 hours ago Owner: nileshPremium Member2 BHK Apartment for Sale in Ravet, Pimpri Chinchwad PuneAditya VivaazCarpet Area821 sqftStatusReady to MoveFloor5 out of 14TransactionResaleFurnishingSemi-FurnishedfacingEastoverlookingGarden/Park, Pool, Main RoadSocietyAditya VivaazOwnershipFreeholdCar Parking1 CoveredBathroom2Balcony2East Facing PropertyNear S B Patil SchoolIts 2 BHK Flat For Sale.Key HighlightsGateway to Pune.Schools, Colleges, Hospitals, Banks are in the vicinity.Good investment potential.NearbyPCACS Ravet - Pimpri Chinchwad College of Arts, Commerce & Science BA/BCom College in Ravet, PCMC Aditi Multispeciality Hospital ₹89.8 Lac ₹8018 per sqft Contact Owner Get Phone No. ",2025-08-10 05:04:51.929686
3 BHK Apartment for Sale in Pashan Pune,₹1.75 Cr,1364 sqft,https://www.magicbricks.com/scn-orange-county-phase-i-pashan-pune-pdpid-4d4235323331303431,2,14,2025-08-10 18:04:51.930320,"20+ PhotosUpdated 13 hours ago Owner: Vijay KhairnarPremium Member3 BHK Apartment for Sale in Pashan PuneSCN Orange County Phase ICarpet Area1364 sqftStatusReady to MoveFloor1 out of 9TransactionResaleFurnishingSemi-FurnishedfacingEastoverlookingGarden/Park, Pool, Main RoadSocietySCN Orange County Phase IOwnershipCo-operative SocietyBathroom3Balcony4East Facing PropertyA spacious and beautiful 3 BHK with 4 balconies, at very prime location on Baner Pashan Link Road, Pune, this apartment is well-designed and provides a contemporary floor plan with welcoming interiors.Property SpecificationsWith no walls in common, open from all four sides and lots of sun and air throughout the year, this house is an ideal combination of privacy, comfort and good location. Divided over a carpet area of 1,364 sq ft, this semi-furnished flat is ideal if you prioritize space, sunlight and functioNearbyJanai super market Lokseva Eschool Lopmudra Hospital ₹1.75 Cr ₹9859 per sqft Contact Owner Get Phone No. ",2025-08-10 05:04:51.930299
2 BHK Apartment for Sale in Kaspate Wasti Pune,₹1.15 Cr,900 sqft,https://www.magicbricks.com/waghere-kalpataru-harmony-kaspate-vasti-pune-pdpid-4d4235303233353134,2,15,2025-08-10 18:04:51.930918,"14+ PhotosUpdated 13 hours ago Owner: JayPremium Member2 BHK Apartment for Sale in Kaspate Wasti PuneWaghere Kalpataru HarmonyCarpet Area900 sqftStatusReady to MoveFloor5 out of 12TransactionResaleFurnishingFurnishedfacingWestoverlookingGarden/ParkSocietyWaghere Kalpataru HarmonyOwnershipCo-operative SocietyCar Parking1 CoveredBathroom2Balcony2Kalpataru Harmony commands a premium over other societies in the neighbourhood because of larger flat size, Kalpataru brand name, premium construction quality, amenities, having roads on both the gates, cultural celebrations, home food availability, etc. The flat is facing the west direction. The Car parking is covered. The home has beautiful interiors consisting of a false ceiling and TV unit in the living room, convertible bed, bunk bed for kids, book shelf, many storages, 4 2 Sofa Set, Low seating dining Table, loft for drying clothes, Shoe Rack, Crompton Ozone 88 Cooler Glen Air Fryer.₹1.15 Cr ₹10000 per sqft Contact Owner Get Phone No. ",2025-08-10 05:04:51.930891
