title,price,area,property_url,page_number,property_index,scraped_at,posting_date_text,parsed_posting_date,is_premium,premium_type,premium_indicators,bathrooms,balcony,property_type,furnishing,floor_details,locality,society,status,facing,parking,ownership,transaction,overlooking,data_quality_score,validation_issues,is_valid
"3 BHK Builder Floor for Sale in Sushant Lok 3, Sector 57 Gurgaon",2.65 Cr,1550 sqft,,5,28,2025-08-12 20:25:15.439837,Updated 3 days ago,2025-08-09 20:25:15.438727,True,premium,['text_premium'],3,2,3 BHK,Semi-Furnished,1 out of 4,,,Ready to Move,North,,Freehold,Resale,"Garden/Park, Main Road",95.5,['Missing property URL'],False
"3 BHK Apartment for Sale in Sector 37D, Delhi Gurgaon Expressway Gurgaon",4.40 Cr,2623 sqft,https://www.magicbricks.com/signature-global-de-luxe-dxp-sector-37d-gurgaon-pdpid-4d4235343139383533,5,29,2025-08-12 20:25:15.442461,Updated 18 hours ago,2025-08-12 02:25:15.441254,False,standard,[],3,3,3 BHK,Furnished,30 out of 34,,Signature Global DE LUXE DXP,,East,,Freehold,New Property,"Pool, Garden/Park",90.9,[],True
3 BHK Apartment for Sale in Sector 36 Sohna Gurgaon,1.30 Cr,1081 sqft,https://www.magicbricks.com/signature-global-park-4-and-5-sohna-sector-36-gurgaon-pdpid-4d4235323036343435,5,30,2025-08-12 20:25:15.444846,Updated 3 days ago,2025-08-09 20:25:15.443649,True,premium,['text_premium'],2,3,3 BHK,Furnished,4 out of 4,,Signature Global Park 4 and 5,Ready to Move,West,,Freehold,Resale,"Garden/Park, Pool",104.5,[],True
3 BHK Apartment for Sale in Sector 2 Sohna Gurgaon,1.80 Cr,1465 sqft,https://www.magicbricks.com/lorven-ashiana-mulberry-sohna-sector-2-gurgaon-pdpid-4d4235303738383139,6,1,2025-08-12 20:25:21.955228,Updated yesterday,2025-08-11 12:00:00.000000,False,standard,[],2,4,3 BHK,Semi-Furnished,8 out of 17,,Lorven Ashiana Mulberry,Ready to Move,East,,Freehold,Resale,"Pool, Garden/Park, Main Road",95.5,[],True
2 BHK Apartment for Sale in Sector 67A Gurgaon,80 Lac,650 sqft,https://www.magicbricks.com/pyramid-urban67a-sector-67a-gurgaon-pdpid-4d4235313130313731,6,2,2025-08-12 20:25:21.957328,Updated 6 days ago,2025-08-06 20:25:21.956390,True,premium,['text_premium'],2,2,2 BHK,Semi-Furnished,4 out of 12,,Pyramid Urban67A,,,,,Resale,,86.4,[],True
"2 BHK Apartment for Sale in Sector 99A, Delhi Gurgaon Expressway Gurgaon",55 Lac,485 sqft,https://www.magicbricks.com/conscient-habitat-sector-99a-gurgaon-pdpid-4d4235323835393439,6,3,2025-08-12 20:25:21.959808,Updated 6 days ago,2025-08-06 20:25:21.958729,False,standard,[],2,1,2 BHK,Unfurnished,5 out of 12,,Conscient Habitat,Ready to Move,East,,Power Of Attorney,Resale,Garden/Park,95.5,[],True
4 BHK House for Sale in Sector 109 Gurgaon,8.50 Cr,1500 sqft,https://www.magicbricks.com/sobha-international-city-sector-109-gurgaon-pdpid-4d4235303130343136,6,4,2025-08-12 20:25:21.962142,Updated 3 days ago,2025-08-09 20:25:21.961090,False,standard,[],4,2,4 BHK,Semi-Furnished,1 out of 2,,Sobha International City,Ready to Move,South -West,2 Open,Freehold,Resale,"Garden/Park, Main Road",100.0,[],True
3 BHK Apartment for Sale in Sihi Village Sector 84 Gurgaon,2.30 Cr,1700 sqft,,6,5,2025-08-12 20:25:21.964560,Updated 6 days ago,2025-08-06 20:25:21.963377,True,premium,['text_premium'],3,3,3 BHK,Furnished,1 out of 3,,,Ready to Move,Read more,,Freehold,Resale,Garden/Park,95.5,['Missing property URL'],False
"2 BHK Apartment for Sale in Sector 95A, Pataudi Road Gurgaon",82 Lac,654 sqft,https://www.magicbricks.com/signature-the-roselia-sector-95a-gurgaon-pdpid-4d4235303937303835,6,6,2025-08-12 20:25:21.966558,Updated 3 days ago,2025-08-09 20:25:21.965698,False,standard,[],2,,2 BHK,Semi-Furnished,15 out of 17,,Signature The Roselia,Ready to Move,,,,Resale,,77.3,[],True
3 BHK Apartment for Sale in Phase 1 DLF Gurgaon,3 Cr,1800 sqft,https://www.magicbricks.com/dlf-city-plot-phase-1-dlf-phase-1-gurgaon-pdpid-4d4235303934333035,6,7,2025-08-12 20:25:21.969859,Updated 3 days ago,2025-08-09 20:25:21.968093,True,premium,['text_premium'],3,3,3 BHK,Furnished,3 out of 4,,DLF City Plot Phase 1,Ready to Move,East,"2 Covered,",Freehold,Resale,"Garden/Park, Main Road",109.1,[],True
"2 BHK Apartment for Sale in Sector 37C, Delhi Gurgaon Expressway Gurgaon",64 Lac,516 sqft,https://www.magicbricks.com/the-trisara-apex-our-homes-sector-37c-gurgaon-pdpid-4d4235303239383330,6,9,2025-08-12 20:25:21.974211,Updated yesterday,2025-08-11 12:00:00.000000,False,standard,[],1,1,2 BHK,Semi-Furnished,4 out of 11,,The Trisara Apex Our Homes,Ready to Move,,,Freehold,Resale,,86.4,[],True
2 BHK Apartment for Sale in Sector 5 Sohna Gurgaon,38 Lac,525 sqft,,6,10,2025-08-12 20:25:21.976083,Updated yesterday,2025-08-11 12:00:00.000000,True,premium,['text_premium'],2,,2 BHK,Unfurnished,13 out of 15,,,Ready to Move,,,,Resale,,77.3,['Missing property URL'],False
4 BHK Apartment for Sale in Sector 90 Gurgaon,3 Cr,2727 sqft,https://www.magicbricks.com/dlf-new-town-heights-1-sector-90-gurgaon-pdpid-4d4235303836383036,6,11,2025-08-12 20:25:21.977753,Updated 3 days ago,2025-08-09 20:25:21.977012,False,standard,[],4,,4 BHK,Semi-Furnished,24 out of 26,,DLF New Town Heights 1,Ready to Move,,,,Resale,,77.3,[],True
3 BHK Apartment for Sale in Sector 30 Gurgaon,1.25 Cr,1350 sqft,https://www.magicbricks.com/luxury-villa-sector-30-gurgaon-pdpid-4d4235323037303739,6,13,2025-08-12 20:25:21.981214,Updated yesterday,2025-08-11 12:00:00.000000,True,luxury,['text_luxury'],2,,3 BHK,Furnished,2 out of 5,,Luxury Villa,Ready to Move,,,,Resale,,86.4,[],True
4 BHK Apartment for Sale in Sector 54 Gurgaon,20 Cr,3175 sqft,,6,14,2025-08-12 20:25:21.983615,Updated 4 days ago,2025-08-08 20:25:21.982542,True,premium,['text_premium'],6,4,4 BHK,Semi-Furnished,6 out of 38,,,Ready to Move,South -West,"3 Covered,",Freehold,Resale,"Garden/Park, Pool, Main Road",100.0,['Missing property URL'],False
10 BHK House for Sale in Phase 2 Laxman Vihar Gurgaon,1.45 Cr,800 sqft,,6,15,2025-08-12 20:25:21.986349,Updated 4 days ago,2025-08-08 20:25:21.985082,True,premium,['text_premium'],8,2,10 BHK,Semi-Furnished,1 out of 3,,,Ready to Move,North - East,"2 Covered,",Freehold,Resale,Main Road,100.0,['Missing property URL'],False
3 BHK Apartment for Sale in Sector 48 Gurgaon,7 Cr,2000 sqft,https://www.magicbricks.com/bella-vista-central-park-2-sector-48-gurgaon-pdpid-4d4235313333303631,6,17,2025-08-12 20:25:21.989721,Updated 3 days ago,2025-08-09 20:25:21.988688,False,standard,[],3,3,3 BHK,Furnished,3 out of 35,,Bella Vista Central Park 2,Ready to Move,East,2 Covered,Freehold,Resale,"Garden/Park, Pool, Main Road",100.0,[],True
5 BHK Apartment for Sale in Sector 106 Gurgaon,5.50 Cr,4250 sqft,https://www.magicbricks.com/paras-dews-sector-106-gurgaon-pdpid-4d4235303130333033,6,18,2025-08-12 20:25:21.992183,Updated yesterday,2025-08-11 12:00:00.000000,False,standard,[],5,5,5 BHK,Semi-Furnished,24 out of 24,,Paras Dews,Ready to Move,North,2 Covered,Freehold,Resale,"Garden/Park, Main Road",100.0,[],True
4 BHK Builder Floor for Sale in Sector 57 Gurgaon,3.50 Cr,275 sqyrd,,6,19,2025-08-12 20:25:21.994593,Updated 3 days ago,2025-08-09 20:25:21.993429,True,premium,['text_premium'],4,2,4 BHK,Semi-Furnished,1 out of 4,,,Ready to Move,South - East,,Freehold,Resale,Garden/Park,95.5,['Missing property URL'],False
4 BHK Builder Floor for Sale in Block J South City 1 Gurgaon,7.30 Cr,3800 sqft,,6,20,2025-08-12 20:25:21.996884,Updated 4 days ago,2025-08-08 20:25:21.995726,True,premium,['text_premium'],5,2,4 BHK,Semi-Furnished,2 out of 4,,,Ready to Move,North - West,,Freehold,Resale,Garden/Park,95.5,['Missing property URL'],False
4 BHK Apartment for Sale in Sector 48 Gurgaon,16 Cr,3931 sqft,https://www.magicbricks.com/central-park-resorts-sky-villas-sector-48-gurgaon-pdpid-4d4235313836303435,6,21,2025-08-12 20:25:21.999269,Updated 6 days ago,2025-08-06 20:25:21.998196,True,premium,['text_premium'],6,4,4 BHK,Semi-Furnished,6 out of 17,,Central Park Resorts Sky Villas,Ready to Move,,2 Covered,Freehold,Resale,Garden/Park,104.5,[],True
3 BHK Builder Floor for Sale in Sector 63A Gurgaon,3 Cr,1950 sqft,https://www.magicbricks.com/anant-raj-estate-sector-63a-gurgaon-pdpid-4d4235303233383439,6,22,2025-08-12 20:25:22.002160,Updated 5 days ago,2025-08-07 20:25:22.000889,True,premium,"['text_premium', 'text_luxury']",3,3,3 BHK,Furnished,2 out of 4,,Anant Raj Estate,Ready to Move,East,1 Covered,Freehold,Resale,Garden/Park,109.1,[],True
4 BHK Apartment for Sale in Parsvnath Exotica Gurgaon,10.20 Cr,3390 sqft,,6,24,2025-08-12 20:25:22.006604,Updated 5 days ago,2025-08-07 20:25:22.004712,True,premium,"['text_premium', 'text_luxury']",5,6,4 BHK,Semi-Furnished,Ground out of 8,,,Ready to Move,,,Freehold,Resale,Garden/Park,90.9,['Missing property URL'],False
3 BHK Apartment for Sale in Sector 43 Gurgaon,5.70 Cr,2066 sqft,https://www.magicbricks.com/dlf-richmond-park-sector-43-gurgaon-pdpid-4d4235303031343333,6,25,2025-08-12 20:25:22.008791,Updated 6 days ago,2025-08-06 20:25:22.007800,True,premium,['text_premium'],3,4,3 BHK,Semi-Furnished,14 out of 20,,DLF Richmond Park,Ready to Move,North - East,,Freehold,Resale,"Garden/Park, Pool, Main Road",104.5,[],True
3 BHK Apartment for Sale in Sector 84 Gurgaon,1.80 Cr,1750 sqft,https://www.magicbricks.com/ss-the-coralwood-sector-84-gurgaon-pdpid-4d4235303137373030,6,27,2025-08-12 20:25:22.012084,Updated 6 days ago,2025-08-06 20:25:22.010944,False,standard,[],3,2,3 BHK,Semi-Furnished,11 out of 21,,SS The Coralwood,Ready to Move,North,,Freehold,Resale,"Pool, Garden/Park, Main Road",95.5,[],True
4 BHK Apartment for Sale in Dwarka Expressway Gurgaon,6.50 Cr,2700 sqft,https://www.magicbricks.com/m3m-mansion-dwarka-expressway-gurgaon-pdpid-4d4235343139383537,6,28,2025-08-12 20:25:22.013943,Updated 4 days ago,2025-08-08 20:25:22.013130,True,luxury,['text_luxury'],5,,4 BHK,Unfurnished,6 out of 30,,M3M Mansion,,Read more,,,Resale,"Garden/Park, Pool",90.9,[],True
3 BHK Builder Floor for Sale in Phase 2 DLF Gurgaon,4.65 Cr,2450 sqft,https://www.magicbricks.com/dlf-city-plot-phase-2-dlf-phase-2-gurgaon-pdpid-4d4235303934333039,6,29,2025-08-12 20:25:22.016286,Updated 6 days ago,2025-08-06 20:25:22.015189,False,standard,[],3,4,3 BHK,Furnished,3 out of 4,,DLF City Plot Phase 2,Ready to Move,North - East,,Freehold,Resale,"Garden/Park, Main Road",95.5,[],True
3 BHK Apartment for Sale in Sector 103 Gurgaon,1.95 Cr,1000 sqft,https://www.magicbricks.com/landmark-residency-sector-103-gurgaon-pdpid-4d4235303234323531,6,30,2025-08-12 20:25:22.019343,Updated 3 days ago,2025-08-09 20:25:22.018113,True,premium,['text_premium'],2,3,3 BHK,Semi-Furnished,9 out of 14,,Landmark Residency,Ready to Move,East,"2 Covered,",Freehold,Resale,Garden/Park,109.1,[],True
Studio Apartment for Sale in Sector 57 Gurgaon,1.69 Cr,12100 sqft,https://www.magicbricks.com/m3m-paragon-57-sector-57-gurgaon-pdpid-4d4235333930323739,7,2,2025-08-12 20:25:25.866875,Updated 4 days ago,2025-08-08 20:25:25.865863,True,premium,['text_premium'],2,1,Studio,Unfurnished,11 out of 14,,M3M Paragon 57,,North - East,1 Covered,Freehold,Resale,Main Road,104.5,[],True
3 BHK Apartment for Sale in Sector 81 Gurgaon,4 Cr,2103 sqft,https://www.magicbricks.com/dlf-the-ultima-sector-81-gurgaon-pdpid-4d4235303232373339,7,3,2025-08-12 20:25:25.869176,Updated 5 days ago,2025-08-07 20:25:25.868050,True,premium,['text_premium'],3,4,3 BHK,Semi-Furnished,1 out of 29,,DLF The Ultima,Ready to Move,,2 Covered,Freehold,Resale,"Garden/Park, Pool",104.5,[],True
8 BHK House for Sale in Part 2 Sector 15 Gurgaon,3.10 Cr,1335 sqft,https://www.magicbricks.com/friends-colony-sector-15-part-2-gurgaon-pdpid-4d4235303830343131,7,5,2025-08-12 20:25:25.872107,Updated 4 days ago,2025-08-08 20:25:25.871247,False,standard,[],10,1,8 BHK,Unfurnished,,,Friends Colony,Ready to Move,North - East,,,Resale,Main Road,86.4,[],True
"4 BHK Apartment for Sale in Sector 76, Delhi Gurgaon Expressway Gurgaon",7.23 Cr,3577 sqft,https://www.magicbricks.com/dlf-privana-west-sector-76-gurgaon-pdpid-4d4235303733353631,7,6,2025-08-12 20:25:25.873991,Updated yesterday,2025-08-11 12:00:00.000000,True,premium,['text_premium'],4,4,4 BHK,Unfurnished,33 out of 41,,DLF Privana West,,,,,Resale,,86.4,[],True
3 BHK Builder Floor for Sale in Phase 2 DLF Gurgaon,4.12 Cr,140 sqm,,7,10,2025-08-12 20:25:25.881411,Updated 3 days ago,2025-08-09 20:25:25.879523,True,premium,['text_premium'],4,2,3 BHK,Furnished,4 out of 4,,,Ready to Move,,,Freehold,Resale,Main Road,90.9,['Missing property URL'],False
4 BHK Apartment for Sale in Sector 103 Gurgaon,2.95 Cr,1800 sqft,https://www.magicbricks.com/indiabulls-centrum-park-sector-103-gurgaon-pdpid-4d4235303030383737,7,11,2025-08-12 20:25:25.884616,Updated 4 days ago,2025-08-08 20:25:25.883171,False,standard,[],4,4,4 BHK,Unfurnished,1 out of 18,,Indiabulls Centrum Park,Ready to Move,East,2 Covered,Freehold,Resale,Garden/Park,100.0,[],True
4 BHK Builder Floor for Sale in Sector 92 Gurgaon,3.30 Cr,2700 sqft,https://www.magicbricks.com/dlf-garden-city-floors-sector-92-gurgaon-pdpid-4d4235323332313533,7,12,2025-08-12 20:25:25.887098,Updated 4 days ago,2025-08-08 20:25:25.885770,False,standard,[],4,3,4 BHK,Unfurnished,Carpet Area2700 sqftStatusReady to MoveFloor4 out of 4TransactionResaleFurnishingUnfurnishedfacingNorth - EastSocietyDLF Garden City FloorsOwnershipFreeholdCar Parking2 CoveredBathroom4Balcony3,,DLF Garden City Floors,Ready to Move,North - East,2 Covered,Freehold,Resale,,95.5,[],True
1 BHK Apartment for Sale in Sector 93 Gurgaon,59 Lac,543 sqft,https://www.magicbricks.com/signature-global-city-93-sector-93-gurgaon-pdpid-4d4235333933373231,7,13,2025-08-12 20:25:25.889399,Updated 4 days ago,2025-08-08 20:25:25.888382,True,premium,['text_premium'],2,2,1 BHK,,14 out of 14,,Signature Global City 93,,North - East,200 Open,Freehold,Resale,Garden/Park,100.0,[],True
Plot/Land for Sale in Phase 1 DLF Gurgaon,15.25 Cr,4521 sqft,,7,14,2025-08-12 20:25:25.891776,Updated 3 days ago,2025-08-09 20:25:25.890815,True,premium,['text_premium'],,,Plot,,,,,,12 m,,Freehold,Resale,,68.2,['Missing property URL'],False
3 BHK Apartment for Sale in Sector 70 Gurgaon,1.40 Cr,1615 sqft,https://www.magicbricks.com/unitech-south-park-sector-70-gurgaon-pdpid-4d4235303137303830,7,15,2025-08-12 20:25:25.893794,Updated 3 days ago,2025-08-09 20:25:25.892780,False,standard,[],3,,3 BHK,Semi-Furnished,3 out of 10,,Unitech South Park,,,,,Resale,,72.7,[],True
"3 BHK Builder Floor for Sale in Sector 37D, Delhi Gurgaon Expressway Gurgaon",1.80 Cr,1000 sqft,https://www.magicbricks.com/signature-global-city-37d-sector-37d-gurgaon-pdpid-4d4235323933343339,7,16,2025-08-12 20:25:25.896288,Updated 4 days ago,2025-08-08 20:25:25.895301,True,premium,"['text_premium', 'text_luxury']",3,3,3 BHK,Semi-Furnished,4 out of 4,,Signature Global City 37D,Ready to Move,,,Freehold,Resale,Main Road,100.0,[],True
Studio Apartment for Sale in Sector 71 Gurgaon,1.16 Cr,759 sqft,https://www.magicbricks.com/m3m-broadway-sector-71-gurgaon-pdpid-4d4235313231323633,7,18,2025-08-12 20:25:25.899606,Updated 4 days ago,2025-08-08 20:25:25.898403,True,premium,['text_premium'],1,1,Studio,Furnished,8 out of 14,,M3M Broadway,Ready to Move,East,1 Covered,Freehold,Resale,Main Road,109.1,[],True
3 BHK Apartment for Sale in Sector 49 Gurgaon,4.70 Cr,2021 sqft,https://www.magicbricks.com/godrej-aristocrat-sector-49-gurgaon-pdpid-4d4235343138383333,7,19,2025-08-12 20:25:25.901732,Updated 4 days ago,2025-08-08 20:25:25.900786,True,premium,['text_premium'],3,2,3 BHK,Unfurnished,15 out of 31,,Godrej Aristocrat,,East,,,Resale,,90.9,[],True
3 BHK Apartment for Sale in Sector 113 Gurgaon,2.80 Cr,1124 sqft,https://www.magicbricks.com/tata-la-vida-sector-113-gurgaon-pdpid-4d4235303932303330,7,20,2025-08-12 20:25:25.904256,Updated 11 hours ago,2025-08-12 09:25:25.903186,True,luxury,['text_luxury'],3,3,3 BHK,Semi-Furnished,5 out of 11,,Tata La Vida,Ready to Move,South -West,"1 Covered,",Freehold,Resale,"Garden/Park, Pool, Main Road",109.1,[],True
4 BHK Apartment for Sale in Sector 70 Gurgaon,4.42 Cr,1858 sqft,https://www.magicbricks.com/tulip-crimson-sector-70-gurgaon-pdpid-4d4235343233353339,7,21,2025-08-12 20:25:25.907797,Updated 3 days ago,2025-08-09 20:25:25.906178,False,standard,[],4,3,4 BHK,Unfurnished,6 out of 25,,Tulip Crimson,,,,,Resale,,77.3,[],True
3 BHK Apartment for Sale in Sector 69 Gurgaon,2.40 Cr,1034 sqft,https://www.magicbricks.com/tulip-yellow-sector-69-gurgaon-pdpid-4d4235313330303431,7,22,2025-08-12 20:25:25.911840,Updated today,2025-08-12 12:00:00.000000,True,premium,['text_premium'],3,3,3 BHK,Unfurnished,12 out of 26,,Tulip Yellow,,North - East,1 Covered,Freehold,Resale,"Garden/Park, Pool, Main Road",104.5,[],True
5 BHK Villa for Sale in Sector 109 Gurgaon,9 Cr,270 sqyrd,https://www.magicbricks.com/sobha-international-city-sector-109-gurgaon-pdpid-4d4235303130343136,7,24,2025-08-12 20:25:25.914986,Updated yesterday,2025-08-11 12:00:00.000000,False,standard,[],5,5,5 BHK,Semi-Furnished,,,Sobha International City,Ready to Move,,,,Resale,,77.3,[],True
3 BHK Apartment for Sale in Sector 33 Gurgaon,2.65 Cr,1875 sqft,https://www.magicbricks.com/jmd-gardens-sector-33-gurgaon-pdpid-4d4235303238333633,7,26,2025-08-12 20:25:25.918663,Updated 1 week ago,2025-08-05 20:25:25.917209,True,premium,"['text_premium', 'text_luxury']",4,4,3 BHK,Semi-Furnished,12 out of 17,,JMD Gardens,Ready to Move,North,,,Resale,Garden/Park,100.0,[],True
3 BHK Apartment for Sale in Sector 108 Gurgaon,1.67 Cr,1833 sqft,https://www.magicbricks.com/raheja-vedaanta-sector-108-gurgaon-pdpid-4d4235303130333431,7,27,2025-08-12 20:25:25.920603,Updated 4 days ago,2025-08-08 20:25:25.919766,False,standard,[],3,3,3 BHK,Semi-Furnished,17 out of 19,,Raheja Vedaanta,Ready to Move,,,,Resale,,81.8,[],True
2 BHK Apartment for Sale in Sector 106 Gurgaon,28 Lac,550 sqft,https://www.magicbricks.com/chd-106-golf-avenue-sector-106-gurgaon-pdpid-4d4235303031383338,7,28,2025-08-12 20:25:25.923365,Updated 1 week ago,2025-08-05 20:25:25.921969,False,standard,[],2,1,2 BHK,Semi-Furnished,1 out of 4,,CHD 106 Golf Avenue,Ready to Move,North - West,1 Covered,,Resale,Main Road,95.5,[],True
2 BHK Apartment for Sale in Sector 89 Gurgaon,1.75 Cr,71 sqm,https://www.magicbricks.com/godrej-zenith-sector-89-gurgaon-pdpid-4d4235343139383731,7,29,2025-08-12 20:25:25.926169,Updated 5 days ago,2025-08-07 20:25:25.925113,True,premium,['text_premium'],2,3,2 BHK,Semi-Furnished,17 out of 20,,GODREJ ZENITH,,East,,Freehold,Resale,Main Road,100.0,[],True
3 BHK Builder Floor for Sale in Sector 48 Gurgaon,2.20 Cr,240 sqyrd,https://www.magicbricks.com/vipul-world-sector-48-gurgaon-pdpid-4d4235303030303134,7,30,2025-08-12 20:25:25.928245,Updated 4 days ago,2025-08-08 20:25:25.927376,False,standard,[],3,2,3 BHK,Semi-Furnished,1 out of 3,,Vipul World,Ready to Move,,,,Resale,Garden/Park,86.4,[],True
3 BHK Apartment for Sale in Sector 112 Gurgaon,4.30 Cr,1800 sqft,https://www.magicbricks.com/tata-gurgaon-gateway-sector-112-gurgaon-pdpid-4d4235303239353935,8,4,2025-08-12 20:25:32.666634,Updated 1 week ago,2025-08-05 20:25:32.665526,True,premium,['text_premium'],4,3,3 BHK,Semi-Furnished,9 out of 21,,Tata Gurgaon Gateway,Ready to Move,,,,Resale,Garden/Park,95.5,[],True
Plot/Land for Sale in Sohna Gurgaon,30 Lac,900 sqft,,8,5,2025-08-12 20:25:32.669146,Updated 4 days ago,2025-08-08 20:25:32.667855,True,premium,['text_premium'],,,Plot,,,,,,22 m,,,Resale,,63.6,['Missing property URL'],False
"3 BHK Apartment for Sale in Orchid Island, Sector 51, Sohna Road Gurgaon",3.25 Cr,1550 sqft,https://www.magicbricks.com/orchid-island-orchid-island-gurgaon-pdpid-4d4235323035313539,8,6,2025-08-12 20:25:32.671223,Updated 1 week ago,2025-08-05 20:25:32.670285,False,standard,[],4,,3 BHK,Semi-Furnished,Ground out of 2,,Orchid Island,Ready to Move,,,Freehold,Resale,,81.8,[],True
3 BHK House for Sale in Sector 52 Gurgaon,6.75 Cr,1500 sqft,https://www.magicbricks.com/ardee-city-sector-52-gurgaon-pdpid-4d4235303031313834,8,7,2025-08-12 20:25:32.673332,Updated 1 week ago,2025-08-05 20:25:32.672297,False,standard,[],3,2,3 BHK,Furnished,,,Ardee City,Ready to Move,,,,Resale,,77.3,[],True
3 BHK Apartment for Sale in Sector 48 Gurgaon,2.80 Cr,1935 sqft,https://www.magicbricks.com/parsvnath-green-ville-sector-48-gurgaon-pdpid-4d4235303030353530,8,20,2025-08-12 20:25:32.686090,Updated 7 days ago,2025-08-05 20:25:32.685047,False,standard,[],3,3,3 BHK,Furnished,Ground out of 11,,Parsvnath Green Ville,Ready to Move,,,,Resale,,81.8,[],True
"2 BHK Apartment for Sale in Behrampur Village, Sector 71, Sohna Road Gurgaon",73.8 Lac,1198 sqft,https://www.magicbricks.com/chd-avenue-71-behrampur-village-gurgaon-pdpid-4d4235303233303330,8,21,2025-08-12 20:25:32.688418,"Posted: Aug 05, '25",,False,standard,[],2,,2 BHK,Semi-Furnished,,,CHD Avenue 71,Ready to Move,,,,Resale,,68.2,[],True
"3 BHK Apartment for Sale in Behrampur Village, Sector 71, Sohna Road Gurgaon",1.11 Cr,1802 sqft,https://www.magicbricks.com/chd-avenue-71-behrampur-village-gurgaon-pdpid-4d4235303233303330,8,22,2025-08-12 20:25:32.690662,"Posted: Aug 05, '25",,False,standard,[],3,,3 BHK,Unfurnished,,,CHD Avenue 71,Ready to Move,,,,Resale,,68.2,[],True
"4 BHK Apartment for Sale in Behrampur Village, Sector 71, Sohna Road Gurgaon",1.35 Cr,2193 sqft,https://www.magicbricks.com/chd-avenue-71-behrampur-village-gurgaon-pdpid-4d4235303233303330,8,23,2025-08-12 20:25:32.692693,"Posted: Aug 05, '25",,False,standard,[],3,,4 BHK,Semi-Furnished,,,CHD Avenue 71,Ready to Move,,,,Resale,,68.2,[],True
"2 BHK Apartment for Sale in Tikri, Sector 48, Sohna Road Gurgaon",84.7 Lac,850 sqft,https://www.magicbricks.com/vipul-world-floors-tikri-gurgaon-pdpid-4d4235313639393431,8,26,2025-08-12 20:25:32.696074,"Posted: Aug 05, '25",,False,standard,[],2,,2 BHK,Semi-Furnished,Carpet Area850 sqftStatusReady to MoveTransactionResaleFurnishingSemi-FurnishedSocietyVipul World FloorsBathroom2,,Vipul World Floors,Ready to Move,,,,Resale,,72.7,[],True
"3 BHK Apartment for Sale in Tikri, Sector 48, Sohna Road Gurgaon",2.82 Cr,3325 sqft,https://www.magicbricks.com/central-park-2-tikri-gurgaon-pdpid-4d4235303137343035,8,27,2025-08-12 20:25:32.697938,"Posted: Aug 05, '25",,False,standard,[],3,,3 BHK,Furnished,,,Central Park 2,Ready to Move,,,,Resale,,68.2,[],True
5 BHK Builder Floor for Sale in Surya Vihar Sector 21 Gurgaon,1.48 Cr,2500 sqft,https://www.magicbricks.com/mittal-surya-vihar-surya-vihar-sector-21-gurgaon-pdpid-4d4235303635383132,9,1,2025-08-12 20:25:35.923819,"Posted: Aug 05, '25",,False,standard,[],5,,5 BHK,Furnished,,,Mittal Surya Vihar,Ready to Move,,,,Resale,,68.2,[],True
3 BHK Builder Floor for Sale in DLF Cyber City Gurgaon,2.23 Cr,2500 sqft,https://www.magicbricks.com/dlf-city-plot-phase-2-cyber-city-gurgaon-pdpid-4d4235303934333039,9,3,2025-08-12 20:25:35.927586,"Posted: Aug 05, '25",,False,standard,[],3,,3 BHK,Semi-Furnished,,,DLF City Plot Phase 2,Ready to Move,,,,Resale,,68.2,[],True
3 BHK Builder Floor for Sale in Sector 50 Gurgaon,2.90 Cr,1270 sqft,https://www.magicbricks.com/unitech-woodstock-floors-sector-50-gurgaon-pdpid-4d4235303130353137,9,5,2025-08-12 20:25:35.930663,Updated 3 days ago,2025-08-09 20:25:35.929809,False,standard,[],3,,3 BHK,Semi-Furnished,Super Area1270 sqftStatusReady to MoveFloor1 out of 3TransactionResaleFurnishingSemi-FurnishedSocietyUnitech Woodstock FloorsBathroom3,,Unitech Woodstock Floors,Ready to Move,,,,Resale,,77.3,[],True
4 BHK Apartment for Sale in Rail Vihar Sector 56 Gurgaon,66.4 Lac,1850 sqft,https://www.magicbricks.com/rail-vihar-rail-vihar-gurgaon-pdpid-4d4235313732313131,9,9,2025-08-12 20:25:35.938787,"Posted: Aug 05, '25",,False,standard,[],3,,4 BHK,Semi-Furnished,,,Rail Vihar,Ready to Move,,,,Resale,,68.2,[],True
3 BHK Apartment for Sale in Sarswati Kunj 2 Gurgaon,87.9 Lac,2450 sqft,https://www.magicbricks.com/adhunik-society-sarswati-kunj-ii-gurgaon-pdpid-4d4235303635393138,9,12,2025-08-12 20:25:35.943326,"Posted: Aug 05, '25",,False,standard,[],3,,3 BHK,Semi-Furnished,,,Adhunik Society,Ready to Move,,,,Resale,,68.2,[],True
"3 BHK Apartment for Sale in Tikri, Sector 48, Sohna Road Gurgaon",2.37 Cr,2800 sqft,https://www.magicbricks.com/central-park-2-tikri-gurgaon-pdpid-4d4235303137343035,9,14,2025-08-12 20:25:35.947892,"Posted: Aug 05, '25",,False,standard,[],3,,3 BHK,Unfurnished,,,Central Park 2,Ready to Move,,,,Resale,,68.2,[],True
