title,price,area,property_url,page_number,property_index,scraped_at,posting_date_text,parsed_posting_date,bathrooms,balcony,property_type,furnishing,floor_details,locality,society,status,facing,parking,ownership,transaction,overlooking
2 BHK Apartment for Sale in Chandivali Mumbai,₹1.48 Cr,612 sqft,https://www.magicbricks.com/raheja-vihar-chandivali-mumbai-pdpid-4d4235303139323330,4,16,2025-08-10 19:38:04.656463,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Unfurnished,2 out of 7,,Raheja Vihar,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Powai Mumbai,₹1 Cr,396 sqft,https://www.magicbricks.com/raheja-vihar-powai-mumbai-pdpid-4d4235303139323330,4,17,2025-08-10 19:38:04.657926,Posted:   Yesterday,2025-08-09 12:00:00.000000,1,,1 BHK,Semi-Furnished,5 out of 7,,Raheja Vihar,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Powai Mumbai,₹95 Lac,396 sqft,https://www.magicbricks.com/raheja-vihar-powai-mumbai-pdpid-4d4235303139323330,4,18,2025-08-10 19:38:04.659283,Posted:   Yesterday,2025-08-09 12:00:00.000000,1,,1 BHK,Furnished,Ground out of 7,,Raheja Vihar,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Chandivali Mumbai,₹1.69 Cr,648 sqft,https://www.magicbricks.com/raheja-vihar-chandivali-mumbai-pdpid-4d4235303139323330,4,19,2025-08-10 19:38:04.660609,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Furnished,8 out of 12,,Raheja Vihar,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Chandivali Mumbai,₹1.71 Cr,691 sqft,https://www.magicbricks.com/raheja-vihar-chandivali-mumbai-pdpid-4d4235303139323330,4,20,2025-08-10 19:38:04.661992,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Unfurnished,4 out of 7,,Raheja Vihar,Ready to Move,,,,Resale,
3 BHK Apartment for Sale in Powai Mumbai,₹2.30 Cr,900 sqft,https://www.magicbricks.com/raheja-vihar-powai-mumbai-pdpid-4d4235303139323330,4,21,2025-08-10 19:38:04.663484,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,3 BHK,Furnished,2 out of 7,,Raheja Vihar,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Powai Mumbai,₹1.75 Cr,662 sqft,https://www.magicbricks.com/raheja-vihar-powai-mumbai-pdpid-4d4235303139323330,4,22,2025-08-10 19:38:04.664830,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Furnished,7 out of 12,,Raheja Vihar,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Mira Road Area Mumbai,₹66 Lac,450 sqft,https://www.magicbricks.com/raj-lifestyle-mira-road-mumbai-pdpid-4d4235303139323039,4,23,2025-08-10 19:38:04.666139,Posted:   Yesterday,2025-08-09 12:00:00.000000,1,,1 BHK,Unfurnished,4 out of 12,,Raj Lifestyle,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Lokhandwala Township Kandivali East Mumbai,₹1.20 Cr,540 sqft,https://www.magicbricks.com/rajesh-white-city-lokhandwala-township-mumbai-pdpid-4d4235303139313933,4,24,2025-08-10 19:38:04.667362,Posted:   Yesterday,2025-08-09 12:00:00.000000,1,,1 BHK,Unfurnished,1 out of 40,,Rajesh White City,,,,,Resale,
2 BHK Apartment for Sale in Kandivali East Mumbai,₹1.25 Cr,706 sqft,https://www.magicbricks.com/rajesh-white-city-kandivali-east-mumbai-pdpid-4d4235303139313933,4,25,2025-08-10 19:38:04.668827,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Unfurnished,23 out of 40,,Rajesh White City,,,,,Resale,
2 BHK Apartment for Sale in Malad West Mumbai,₹2.25 Cr,785 sqft,https://www.magicbricks.com/raj-infinia-malad-west-mumbai-pdpid-4d4235303139313930,4,26,2025-08-10 19:38:04.670236,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Unfurnished,4 out of 21,,Raj Infinia,,,,,Resale,
2 BHK Apartment for Sale in Malad West Mumbai,₹3 Cr,574 sqft,https://www.magicbricks.com/raj-infinia-malad-west-mumbai-pdpid-4d4235303139313930,4,27,2025-08-10 19:38:04.671550,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Unfurnished,20 out of 37,,Raj Infinia,,,,,Resale,
2 BHK Apartment for Sale in Hatkesh Udhog Nagar Mumbai,₹80 Lac,756 sqft,https://www.magicbricks.com/rna-ng-paradise-hatkesh-udhog-nagar-mumbai-pdpid-4d4235303138393336,4,28,2025-08-10 19:38:04.672942,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Semi-Furnished,8 out of 9,,RNA NG Paradise,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Kandivali East Mumbai,₹1.38 Cr,713 sqft,https://www.magicbricks.com/ng-suncity-phase-3-kandivali-east-mumbai-pdpid-4d4235303138393334,4,29,2025-08-10 19:38:04.674522,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Unfurnished,9 out of 10,,NG Suncity Phase 3,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Kandivali East Mumbai,₹54 Lac,288 sqft,https://www.magicbricks.com/ng-suncity-phase-3-kandivali-east-mumbai-pdpid-4d4235303138393334,4,30,2025-08-10 19:38:04.675911,Posted:   Yesterday,2025-08-09 12:00:00.000000,1,,1 BHK,Semi-Furnished,7 out of 8,,NG Suncity Phase 3,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Kandivali East Mumbai,₹1.23 Cr,716 sqft,https://www.magicbricks.com/ng-suncity-phase-3-kandivali-east-mumbai-pdpid-4d4235303138393334,5,1,2025-08-10 19:38:10.322245,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Semi-Furnished,3 out of 10,,NG Suncity Phase 3,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Kandivali East Mumbai,₹85 Lac,479 sqft,https://www.magicbricks.com/ng-suncity-phase-3-kandivali-east-mumbai-pdpid-4d4235303138393334,5,2,2025-08-10 19:38:10.323714,Posted:   Yesterday,2025-08-09 12:00:00.000000,1,,1 BHK,Unfurnished,1 out of 8,,NG Suncity Phase 3,Ready to Move,,,,Resale,
"3 BHK Apartment for Sale in Thakur Village, Kandivali East Mumbai",₹1.90 Cr,876 sqft,https://www.magicbricks.com/ng-suncity-phase-3-thakur-village-mumbai-pdpid-4d4235303138393334,5,3,2025-08-10 19:38:10.325044,Posted:   Yesterday,2025-08-09 12:00:00.000000,3,,3 BHK,Unfurnished,7 out of 14,,NG Suncity Phase 3,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Kanjurmarg East Mumbai,₹1.35 Cr,720 sqft,https://www.magicbricks.com/rna-ng-royal-park-kanjurmarg-east-mumbai-pdpid-4d4235303138393332,5,4,2025-08-10 19:38:10.326359,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Semi-Furnished,1 out of 14,,RNA NG Royal Park,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Kanjurmarg East Mumbai,₹1.30 Cr,641 sqft,https://www.magicbricks.com/rna-ng-royal-park-kanjurmarg-east-mumbai-pdpid-4d4235303138393332,5,5,2025-08-10 19:38:10.327832,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Semi-Furnished,5 out of 10,,RNA NG Royal Park,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Ghatkopar West Mumbai,₹2 Cr,882 sqft,https://www.magicbricks.com/runwal-orchard-residency-ghatkopar-west-mumbai-pdpid-4d4235303138383131,5,6,2025-08-10 19:38:10.329390,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Semi-Furnished,15 out of 15,,Runwal Orchard Residency,Ready to Move,,,,Resale,
3 BHK Apartment for Sale in Ghatkopar West Mumbai,₹2.70 Cr,576 sqft,https://www.magicbricks.com/runwal-orchard-residency-ghatkopar-west-mumbai-pdpid-4d4235303138383131,5,8,2025-08-10 19:38:10.331253,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,3 BHK,Furnished,13 out of 16,,Runwal Orchard Residency,,,,,Resale,
2 BHK Apartment for Sale in Virar West Mumbai,₹42 Lac,420 sqft,https://www.magicbricks.com/rustomjee-global-city-virar-west-mumbai-pdpid-4d4235303138383034,5,9,2025-08-10 19:38:10.332505,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Semi-Furnished,4 out of 7,,Rustomjee Global City,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Virar Mumbai,₹45 Lac,420 sqft,https://www.magicbricks.com/rustomjee-global-city-virar-mumbai-pdpid-4d4235303138383034,5,10,2025-08-10 19:38:10.333766,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Semi-Furnished,11 out of 15,,Rustomjee Global City,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Virar West Mumbai,₹37 Lac,362 sqft,https://www.magicbricks.com/rustomjee-global-city-virar-west-mumbai-pdpid-4d4235303138383034,5,11,2025-08-10 19:38:10.335043,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Unfurnished,7 out of 7,,Rustomjee Global City,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Andheri West Mumbai,₹2.25 Cr,716 sqft,https://www.magicbricks.com/rustomjee-elements-andheri-west-mumbai-pdpid-4d4235303138373939,5,12,2025-08-10 19:38:10.336600,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Unfurnished,5 out of 16,,Rustomjee Elements,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Mindspace Mumbai,₹3.11 Cr,796 sqft,https://www.magicbricks.com/rustomjee-elanza-mindspace-mumbai-pdpid-4d4235303138373933,5,13,2025-08-10 19:38:10.337887,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Semi-Furnished,7 out of 36,,Rustomjee Elanza,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Malad West Mumbai,₹2.45 Cr,796 sqft,https://www.magicbricks.com/rustomjee-elanza-malad-west-mumbai-pdpid-4d4235303138373933,5,14,2025-08-10 19:38:10.339180,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Unfurnished,16 out of 36,,Rustomjee Elanza,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Chikhal Dongari Mumbai,₹47 Lac,653 sqft,https://www.magicbricks.com/rustomjee-global-city-chikhal-dongari-mumbai-pdpid-4d4235303138373932,5,15,2025-08-10 19:38:10.340788,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Unfurnished,5 out of 7,,Rustomjee Global City,Ready to Move,,,,Resale,
3 BHK Apartment for Sale in Virar West Mumbai,₹60 Lac,746 sqft,https://www.magicbricks.com/rustomjee-global-city-virar-west-mumbai-pdpid-4d4235303138373932,5,16,2025-08-10 19:38:10.342117,Posted:   Yesterday,2025-08-09 12:00:00.000000,3,,3 BHK,Unfurnished,1 out of 7,,Rustomjee Global City,Ready to Move,,,,Resale,
3 BHK Apartment for Sale in Powai Mumbai,₹3 Cr,1080 sqft,https://www.magicbricks.com/raheja-vihar-powai-mumbai-pdpid-4d4235303139323330,5,18,2025-08-10 19:38:10.343883,Posted:   Yesterday,2025-08-09 12:00:00.000000,3,,3 BHK,Semi-Furnished,2 out of 7,,Raheja Vihar,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Chandivali Mumbai,₹1.69 Cr,648 sqft,https://www.magicbricks.com/raheja-vihar-chandivali-mumbai-pdpid-4d4235303139323330,5,19,2025-08-10 19:38:10.345183,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Semi-Furnished,9 out of 12,,Raheja Vihar,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Chandivali Mumbai,₹1.62 Cr,648 sqft,https://www.magicbricks.com/raheja-vihar-chandivali-mumbai-pdpid-4d4235303139323330,5,20,2025-08-10 19:38:10.346636,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Semi-Furnished,5 out of 7,,Raheja Vihar,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Powai Mumbai,₹1.68 Cr,706 sqft,https://www.magicbricks.com/raheja-vihar-powai-mumbai-pdpid-4d4235303139323330,5,21,2025-08-10 19:38:10.347880,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Furnished,8 out of 12,,Raheja Vihar,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Chandivali Mumbai,₹92 Lac,396 sqft,https://www.magicbricks.com/raheja-vihar-chandivali-mumbai-pdpid-4d4235303139323330,5,22,2025-08-10 19:38:10.349092,Posted:   Yesterday,2025-08-09 12:00:00.000000,1,,1 BHK,Semi-Furnished,5 out of 7,,Raheja Vihar,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Chandivali Mumbai,₹92 Lac,396 sqft,https://www.magicbricks.com/raheja-vihar-chandivali-mumbai-pdpid-4d4235303139323330,5,23,2025-08-10 19:38:10.350303,Posted:   Yesterday,2025-08-09 12:00:00.000000,1,,1 BHK,Semi-Furnished,4 out of 7,,Raheja Vihar,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Powai Mumbai,₹1.74 Cr,612 sqft,https://www.magicbricks.com/raheja-vihar-powai-mumbai-pdpid-4d4235303139323330,5,24,2025-08-10 19:38:10.351615,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Unfurnished,6 out of 7,,Raheja Vihar,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Mira Road Area Mumbai,₹65 Lac,450 sqft,https://www.magicbricks.com/raj-lifestyle-mira-road-mumbai-pdpid-4d4235303139323039,5,25,2025-08-10 19:38:10.353122,Posted:   Yesterday,2025-08-09 12:00:00.000000,1,,1 BHK,Unfurnished,4 out of 12,,Raj Lifestyle,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Mira Road Area Mumbai,₹60 Lac,540 sqft,https://www.magicbricks.com/gaurav-residency-ii-mira-road-mumbai-pdpid-4d4235303139303638,5,26,2025-08-10 19:38:10.354380,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Unfurnished,1 out of 6,,Gaurav Residency II,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Andheri East Mumbai,₹1.85 Cr,857 sqft,https://www.magicbricks.com/pr-woodwind-andheri-east-mumbai-pdpid-4d4235303139303231,5,27,2025-08-10 19:38:10.355720,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Furnished,3 out of 7,,PR Woodwind,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Goregaon West Mumbai,₹2.40 Cr,882 sqft,https://www.magicbricks.com/shreedham-classic-goregaon-west-mumbai-pdpid-4d4235303138323336,5,28,2025-08-10 19:38:10.357109,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Unfurnished,6 out of 22,,Shreedham Classic,Ready to Move,,,,Resale,
3 BHK Apartment for Sale in Ghatla Mumbai,₹2.60 Cr,900 sqft,https://www.magicbricks.com/kukreja-residency-ghatla-mumbai-pdpid-4d4235303137393137,5,29,2025-08-10 19:38:10.358628,Posted:   Yesterday,2025-08-09 12:00:00.000000,3,,3 BHK,Unfurnished,3 out of 15,,Kukreja Residency,Ready to Move,,,,Resale,
4 BHK Apartment for Sale in Bandra West Mumbai,₹9 Cr,1350 sqft,https://www.magicbricks.com/morya-regency-bandra-west-mumbai-pdpid-4d4235303432363533,5,30,2025-08-10 19:38:10.360162,Updated today,2025-08-10 12:00:00.000000,4,,4 BHK,Semi-Furnished,7 out of 12,,Morya Regency,Ready to Move,South -West,2 Open,Co-operative Society,Resale,Main Road
