title,price,area,property_url,page_number,property_index,scraped_at,posting_date_text,parsed_posting_date
3 BHK Apartment for Sale in Dattapada Mumbai,₹5.50 Cr,1193 sqft,https://www.magicbricks.com/oberoi-sky-city-dattapada-mumbai-pdpid-4d4235303836303834,1,24,2025-08-10 13:55:18.676115,"13+ PhotosUpdated 10 hours ago Owner: Farhan3 BHK Apartment for Sale in Dattapada MumbaiOberoi Sky CityCarpet Area1193 sqftStatusReady to MoveFloor25 out of 61TransactionResaleFurnishingUnfurnishedfacingEastoverlookingGarden/Park, Main RoadSocietyOberoi Sky CityOwnershipFreeholdCar Parking2 CoveredBathroom3East Facing Property3Bhk Flat for sale at Nestled in what is perhaps the greenest landscape of Mumbai, Sky City is your passport to living closer to nature. Bordering the Sanjay Gandhi National Park in Borivali East, Sky City offers luxurious and modern 3 BHK apartments, with breathtaking views of the tranquil forest. It is also wellconnected to the business district of Andheri, and beyond, with the Devipada Metro Station, and the Western Express Highway nearby. This awardwinning property, built by Larsen and Toubro, Sky City is yet another luxurious property from the acclaimed Oberoi Realty.Read more₹5.50 Cr ₹42,308 per sqft Contact Owner Get Phone No. ",2025-08-10 03:55:18.676090
1 BHK Apartment for Sale in Kandivali West Mumbai,₹1.20 Cr,426 sqft,https://www.magicbricks.com/sethia-kalpavruksh-heights-kandivali-west-mumbai-pdpid-4d4235303835333333,1,25,2025-08-10 13:55:18.676641,"6+ PhotosUpdated 10 hours ago Owner: Himanshu1 BHK Apartment for Sale in Kandivali West MumbaiSethia Kalpavruksh HeightsCarpet Area426 sqftStatusReady to MoveFloor19 out of 23TransactionNew PropertyFurnishingFurnishedfacingNorthoverlookingMain RoadSocietySethia Kalpavruksh HeightsOwnershipFreeholdBathroom2Near Laljipada Police StationNewly Constructed PropertyFully furnished 1bhk for sale in sethia kalpavruksh heights, carpet area 426 with 2 bathrooms, 19th floor of 23 floors.Read more₹1.20 Cr ₹18,462 per sqft Contact Owner Get Phone No. ",2025-08-10 03:55:18.676621
1 BHK Apartment for Sale in Bhandup East Mumbai,₹1 Cr,450 sqft,https://www.magicbricks.com/pariwar-chs-bhandup-east-mumbai-pdpid-4d4235303436383239,1,26,2025-08-10 13:55:18.677717,,
1 BHK Apartment for Sale in Borivali West Mumbai,₹1.35 Cr,444 sqft,https://www.magicbricks.com/acharya-aashram-borivali-west-mumbai-pdpid-4d4235333933363835,1,27,2025-08-10 13:55:18.678323,,
1 BHK Apartment for Sale in Powai Mumbai,₹2 Cr,380 sqft,https://www.magicbricks.com/hiranandani-highland-powai-mumbai-pdpid-4d4235333139313139,1,29,2025-08-10 13:55:18.679566,"5+ PhotosUpdated 9 hours ago Owner: S TekadePremium Member1 BHK Apartment for Sale in Powai MumbaiHiranandani HighlandCarpet Area380 sqftStatusReady to MoveFloor11 out of 22TransactionResaleFurnishingSemi-FurnishedfacingWestoverlookingMain RoadSocietyHiranandani HighlandOwnershipFreeholdBathroom2Opposite Galleria shopping complex, Hiranandani GardensExperience premium living in one of Powai’s most sought-after addresses. Up for sale, this spacious 1 BHK flat in Hiranandani Highland offers elegant interiors, ample natural light and access to world-class amenities, all in a well-connected, green neighbourhood.Property SpecificationsSituated on the 11th floor of a 22-floor tower, this nicely planned flat provides a carpet area of 380 sqft. The house is semi furnished with basic fittings such as wardrobes, lights, fans, air conditioner, dishwasher, fridge and oven. The flat is facing north and designed according to Vaastu principles for good energy.The apartment contains a single bedroom, two western-standard bathrooms—one attached and one shared. The living cum dining space is small but efficient, with vitrified tile flooring in the house. The modular kitchen has a chimney and an attached utility space, providing a clean and efficient kitchen space.FacilitiesThe flat is accompanied by one covered car parking and 24-hour water supply, 100% power backup, two elevators, and close security with CCTV surveillance and a security guard on duty. Residents can indulge in latest community living with clean amenities such as a gym, clubhouse, children play area, outdoor games area, yoga zone, multipurpose hall and even a spa/massage facility.LocalityLocated in the lively neighborhood of Powai, this home is well connected and close to everyday necessities, education, medical facilities, and leisure activities. The Indian Institute of Technology Bombay (1.3 km), Podar International School (0.47 km), and ORCHIDS The International School (4.2 km) are among the top attractions in the area.For entertainment and shopping, R City Mall comes at 3.2 km. Healthcare facilities are met by Fortis Hospital, Mulund Hospital at 7.9 km. Access from main roads such as Lal Bahadur Shastri Road (2.6 km) and the Eastern Express Highway (4 km) enhances commute possibilities.Read more₹2 Cr ₹37,736 per sqft Contact Owner Get Phone No. ",2025-08-10 04:55:18.679516
2 BHK Apartment for Sale in Bhandup West Mumbai,₹1.75 Cr,500 sqft,https://www.magicbricks.com/rustomjee-bella-bhandup-west-mumbai-pdpid-4d4235323735393035,2,2,2025-08-10 13:55:24.436881,"13+ PhotosUpdated 9 hours ago Owner: Jonita DsouzaPremium Member2 BHK Apartment for Sale in Bhandup West MumbaiRustomjee BellaCarpet Area500 sqftStatusReady to MoveFloor19 out of 22TransactionResaleFurnishingUnfurnishedfacingWestoverlookingPool, Main RoadSocietyRustomjee BellaOwnershipFreeholdBathroom2Property SpecificationsDiscover a fantastic opportunity to own a spacious and beautifully designed 2 BHK flat in the prestigious Rustomjee Bella, located in the prime locality of Bhandup West, Mumbai. This ready-to-move-in home offers the perfect blend of comfort, elegance, and convenience, making it an ideal choice for both end-users and investors. Priced attractively at 1.75 Cr, the property features 2 well-appointed bedrooms and 2 modern bathrooms, ensuring a comfortable lifestyle in one of Mumbai’s most sought-after residential communities.FacilitiesThis unfurnished flat in Rustomjee Bella offers a super built-up area of 500 sqft, thoughtfully designed to provide ample space for a comfortable living experience. The west-facing unit is well-ventilated and features an additional room, making it a versatile choice for modern families. The flooring is a blend of premium materials, including vitrified tiles, ceramic tiles, marble, and granite, adding to the overall elegance of the home. Residents can enjoy the convenience of a lift, reliable water supply, and a host of lifestyle amenities, ensuring a seamless and comfortable living environment in one of Bhandup West’s most reputed residential developments.LocalityRustomjee Bella, located in the well-connected locality of Bhandup West, Mumbai, is an excellent choice for property investment. The area is enriched with reputed educational institutions and offers seamless connectivity through nearby transportation hubs, making daily commuting convenient. A notable landmark in the vicinity is Jainam Banquet Hall, further enhancing the location's accessibility and prominence. With its strategic location and well-developed social infrastructure, Rustomjee Bella presents a smart and promising opportunity for homebuyers.Key HighlightsExcellent connectivity to employment hubs and social and retail infrastructuresAll transportation facilities are available from a close distance.A taste of nature amidst the city life NearbyGauri Arcade Bhandup Dream Mall Grand Marshal Company NES Ratnam College of Arts, Science and Commerce Dr. Meena`s Multispeciality Hospital Bhandup A.P.S. Multi-speciality Hospital and ICCU (Central) Devepada Police Station Bus Stop ₹1.75 Cr ₹30329 per sqft Contact Owner Get Phone No. ",2025-08-10 04:55:24.436812
2 BHK Apartment for Sale in Mira Road Area Mumbai,₹95 Lac,555 sqft,https://www.magicbricks.com/man-opus-mira-road-mumbai-pdpid-4d4235303030373035,2,7,2025-08-10 13:55:24.440243,"14+ PhotosUpdated 9 hours ago Owner: Mohd Arif SheikhPremium Member2 BHK Apartment for Sale in Mira Road Area MumbaiMan OpusCarpet Area555 sqftStatusReady to MoveFloor22 out of 23TransactionResaleFurnishingUnfurnishedfacingNorth - EastoverlookingMain RoadSocietyMan OpusOwnershipFreeholdBathroom2Balcony1Discover a fantastic investment opportunity with this beautiful 2 BHK flat in Man Opus, located directly opposite Mira Gaon to the metro station in Mira Road, Mumbai. Less than 5 years old and ready for immediate occupancy, this property offers the advantage of freehold ownership rights, making it an ideal choice for both investors and homebuyers. Property SpecificationsThis exceptional 2 BHK flat is located on the 22nd floor of a 23-story building, providing a generous super area of 750 sq ft. Designed to be vaastu compliant and facing east, this flat welcomes an abundance of natural light and positive energy. Although unfurnished, it serves as a blank canvas for personalization, perfect for those seeking modern and comfortable living. The layout includes two spacious bedrooms and two western-style bathrooms, with one attached to the master bedroom and another common bathroom equipped with geyser points.The living cum dining area is generously sized, making it ideal for family gatherings and relaxation. The well-designed modular kitchen features a piped gas connection and an attached utility area for added convenience. To enhance the ambiance, the flat includes three flower beds, adding a touch of greenery and natural beauty. The interior is finished with high-quality vitrified tiles, ensuring durability and a sleek appearance throughout.FacilitiesThe building is equipped with essential amenities such as covered parking, 24-hour water supply from both borewell and corporation sources, and 100% power backup. Security is prioritized with a dedicated security guard and CCTV surveillance, while residents enjoy the convenience of three high-speed lifts for easy movement.Additionally, the property offers modern amenities including rainwater harvesting, a clubhouse, gymnasium, intercom facility, and internet/Wi-Fi connectivity. Residents can also enjoy a cafeteria/food court, indoor squash and badminton courts, a kids' play area, multipurpose courts, a cycling and jogging track, and fire fighting equipment. This flat truly represents a blend of luxury, convenience, and security, making it an attractive choice for families and a smart investment.LocalityIdeally situated, this property benefits from its proximity to key landmarks, including the Western Express Highway and the upcoming metro station, just 100 meters away. The area is well-equipped with essential amenities, with schools, hospitals, and shopping malls all within a 1 km radius, ensuring convenience for residents. Public transportation is easily accessible, with buses and auto-rickshaws readily available. Banks and ATMs are conveniently located just 500 meters from the property, while the nearest railway station is within a 3 to 4 km range, providing excellent connectivity. This vibrant locality offers a perfect blend of modern urban living and easy access to all essential services. Key HighlightsPrime Location (Station, bus stop, school, mall, hospital, Restaurant all are near by)NearbyShree L R Tiwari College of Engineering ₹95 Lac ₹12667 per sqft Contact Owner Get Phone No. ",2025-08-10 04:55:24.440174
1 BHK Apartment for Sale in Vile Parle East Mumbai,₹1.50 Cr,555 sqft,https://www.magicbricks.com/galaxy-pinnacle-vile-parle-east-mumbai-pdpid-4d4235303638363030,2,8,2025-08-10 13:55:24.441074,14+ PhotosUpdated 9 hours ago Owner: JituPremium Member1 BHK Apartment for Sale in Vile Parle East MumbaiGalaxy PinnacleCarpet Area555 sqftStatusReady to MoveFloor11 out of 11TransactionResaleFurnishingSemi-FurnishedfacingWestSocietyGalaxy PinnacleCar Parking1 OpenBathroom1Balcony1This is a 1 bhk flat.. this flat sale immediately.. any queriesNearbyParle Square Mall SVKM's Mithibai College of Arts Madhavbhag Vile Parle Police Station (E) Bus Stop ₹1.50 Cr ₹23077 per sqft Contact Owner Get Phone No. ,2025-08-10 04:55:24.441029
1 BHK Apartment for Sale in Kurla East Mumbai,₹1.25 Cr,481 sqft,https://www.magicbricks.com/shree-krishna-eastern-winds-kurla-east-mumbai-pdpid-4d4235303733383036,2,10,2025-08-10 13:55:24.442412,"11+ PhotosUpdated 9 hours ago Owner: Gayatri PrabhuPremium Member1 BHK Apartment for Sale in Kurla East MumbaiShree Krishna Eastern WindsCarpet Area481 sqftStatusReady to MoveFloor1 out of 12TransactionResaleFurnishingUnfurnishedfacingEastoverlookingGarden/Park, Main RoadSocietyShree Krishna Eastern WindsOwnershipCo-operative SocietyBathroom2East Facing PropertyEmbrace the charm of this 1 BHK flat for sale in Shree Krishna Eastern Winds, Kurla East, Mumbai, perfectly designed for modern living. This ready-to-move-in home is vaastu compliant and east-facing, ensuring a harmonious and bright living space. Experience comfort and convenience in a vibrant community, making it an ideal choice for your new home.Property Specifications -This thoughtfully designed 1 BHK flat offers a spacious carpet area of 481 sqft and is situated on the 1st floor of a modern 12-floor building. Ideal for personal customization, the flat comes unfurnished, featuring a cozy bedroom and two bathrooms, one attached and one common, both elegantly styled in a western format and equipped with a geyser for added convenience. The living area is bright and inviting, complemented by a contemporary modular kitchen and attractive vitrified tile flooring throughout.Facilities- Residents will appreciate the array of facilities available, including covered parking, 24-hour water supply, and a 100 power backup facility, ensuring comfort at all times. Security is a priority, with a dedicated guard on duty and CCTV surveillance for peace of mind, along with 2 lifts for easy access.The property also boasts fantastic amenities, such as a kids play area, a serene garden, and a well-equipped gym, making it perfect for families and fitness enthusiasts alike.Key Highlights1 BHK - READY TO MOVE IN APARTMENTS WITH OCCUPATION CERTIFICATEEastern Winds has been masterfully architected with ample puzzle/stack parking areas.D & E wing ready Possession, OC Received, no GST₹1.25 Cr ₹22727 per sqft Contact Owner Get Phone No. ",2025-08-10 04:55:24.442375
1 BHK Apartment for Sale in Dahisar East Mumbai,₹90 Lac,432 sqft,https://www.magicbricks.com/krishna-vatika-chs-dahisar-east-mumbai-pdpid-4d4235303530303231,2,11,2025-08-10 13:55:24.443068,"14+ PhotosUpdated 9 hours ago Owner: Sachin GondhalekarPremium Member1 BHK Apartment for Sale in Dahisar East MumbaiKrishna Vatika CHSCarpet Area432 sqftStatusReady to MoveFloor6 out of 7TransactionResaleFurnishingSemi-FurnishedfacingEastoverlookingGarden/Park, Main RoadSocietyKrishna Vatika CHSOwnershipFreeholdBathroom2Balcony1East Facing PropertyEnter the lively city life with this lovely 1 BHK flat in Krishna Vatika CHS, Dahisar East, Mumbai. Perfectly positioned in a bustling neighborhood, this flat on sale offers a cozy retreat with excellent connectivity, nearby conveniences, and all the essentials for comfortable city living.Property SpecificationsRoomy and appealing, this apartment is on the 6th floor of a 7-storey building. This semi-furnished residence has a cozy living area of 432 sqft carpet area, well-planned to suit the requirements of contemporary urban living.The apartment has one bedroom that is spacious with good quality built-in wardrobes, maximizing storage space, and two bathrooms, one attached and one common, both with western fittings and two geysers for constant hot water supply. The living room, which is separate, provides a cozy area for relaxation and receiving visitors. The kitchen is with piped gas connection and an attached service area for convenience.Marble flooring has been used throughout the apartment, giving it a touch of luxury and hardness. The property is also Vaastu compliant and is facing the most auspicious north-east direction.FacilitiesYou can enjoy several excellent facilities, including open parking, 24-hour water supply, and 100 power backup, ensuring comfort without interruption. Security is offered with guards and CCTV surveillance. The building includes one lift for easy access to the upper floors. The complex offers a range of amenities such as an in-built garden and a kids play area.LocalitySituated close to Ashish Complex, the flat enjoys the advantage of proximity to major conveniences. Good schools are only 1.5 km distant, and hospitals are within 2 km distance, so easy access to medical care is assured. Malls and hypermarkets are conveniently close for all your day-to-day shopping needs. Banks and ATMs are a mere 500 meters away. Access to public transport is extremely convenient with the complex entrance directly linked to neighborhood transport. The metro station is also within 500 meters of the property.NearbySunlight Shopping Centre Dahisar Bus Stop ₹90 Lac ₹16364 per sqft Contact Owner Get Phone No. ",2025-08-10 04:55:24.443010
1 BHK Apartment for Sale in Andheri East Mumbai,₹1.25 Cr,486 sqft,https://www.magicbricks.com/mca-gopeshwar-apartments-andheri-east-mumbai-pdpid-4d4235303938313731,2,13,2025-08-10 13:55:24.444271,"13+ PhotosUpdated 9 hours ago Owner: PurvaPremium Member1 BHK Apartment for Sale in Andheri East MumbaiMCA Gopeshwar ApartmentsCarpet Area486 sqftStatusReady to MoveFloor1 out of 7TransactionResaleFurnishingUnfurnishedSocietyMCA Gopeshwar ApartmentsBathroom2Balcony1For sale is a well-thought-out west-facing 1 BHK flat in MCA Gopeshwar Apartments, Andheri East, Mumbaithis vaastu compliant residence offers a serene living experience in a well-connected location that has the best of urban life to offer.Property SpecificationsThis well-maintained semi-furnished 1 BHK flat, with a carpet area of 486 sq ft., is located on the 1st floor of a 7-story structure and offers a snug and functional design that is well-suited to modern-day urban life. Well-designed, the flat has one spacious bedroom and two western-type bathroomsone attached and one commonboth with geysers for added convenience.Large L-shaped living and dining area opens to a balcony that forms part of the hall, letting in a lot of natural light and fresh air. The modular kitchen comes with a chimney and a piped gas supply connection for easy cooking daily. An attached utility area to the kitchen is an added bonus. Vitrified tiles are utilized for the flooring of the flat and provide stability and a brand new, trendy look.FacilitiesThe flat has the following basic amenities such as 24-hour water supply, 100 power backup, a single lift for convenience, and security measures such as a personal security guard and CCTV camera surveillance for a secure and comfortable stay.LocalityIn the rear of the Solaire Hotel, the complex enjoys good connectivity and the convenience of basic amenities. Top-notch schools, hospitals, malls, and supermarkets are all within a 1 km radius. Public transport, due to proximity to the railway station, metro station, and airport, offers easy and convenient commuting. Banks and ATMs are also conveniently located, facilitating life in the complex for the residents.Key Highlights7 Storeys of optimised homes in heart of the city, Andheri East.NearbyAgarkar Chowk (Andheri E) Bus Stop Gundavali Metro Station ₹1.25 Cr ₹24038 per sqft Contact Owner Get Phone No. ",2025-08-10 04:55:24.444187
5 BHK Apartment for Sale in Powai Mumbai,₹12 Cr,3500 sqft,https://www.magicbricks.com/lake-superior-powai-mumbai-pdpid-4d4235303232353233,2,14,2025-08-10 13:55:24.444974,"19+ PhotosUpdated 9 hours ago Owner: Maninder SinghPremium Member5 BHK Apartment for Sale in Powai MumbaiLake SuperiorCarpet Area3500 sqftStatusReady to MoveFloor1 out of 22TransactionResaleFurnishingFurnishedfacingEastoverlookingMain RoadSocietyLake SuperiorOwnershipFreeholdBathroom5Balcony5East Facing PropertyExperience the luxury of living in this stunning 5 BHK flat for sale in Powai, Mumbai. Nested in a vibrant neighborhood, this wide property offers the ideal blend of comfort and style and is perfectly ideal for families seeking an upscale lifestyle.Property SpecificationsThis semi-furnished flat features a super area of 4200 sqft, situated on the 1st floor of a well-designed 22-storey building. The apartment is Vaastu compliant and facing east, opening up to lots of natural light and good energy all through the day. It has five spacious bedrooms, each with attached bathrooms that have modern western fittings and geysers.Appreciate stunning vistas from the five balconies, all of which are connected to the bedrooms, viewing a peaceful lake, thus offering a peaceful haven amidst the busy city. The dining cum living room provides an airy and inviting space, perfect for meeting with family members. The amenities include a servant room, chimney-flue provision in a modular kitchen, and a piped gas supply to provide maximum convenience. The flooring is finished off with high-tech ceramic tiles, giving the whole house a touch of elegance.FacilitiesThis property comes with a variety of amenities designed to enhance your living experience. Enjoy the convenience of covered parking and 24-hour water supply. The 100% power backup facility ensures you’re never left in the dark, while a dedicated security guard and CCTV installations provide peace of mind.The building has two lifts for convenient access to your floor. Residents also enjoy on-site facilities such as a clubhouse, gym, swimming pool, and a children's play area, which suits the family perfectly.LocalityConveniently situated close to Lake Homes, this apartment is nearby essential services. Good schools and hospitals are just 1-2 km away, so it is convenient to get to schools and go to the hospital. For grocery shopping, there are other malls and supermarkets within easy walking distance and providing all your daily needs.There is easy public transport, which allows for a very easy commute, and there are numerous banks and ATMs within walking distance as well. The Sakinaka metro station is roughly 5 km away, adding connectivity to the rest of Mumbai.NearbyVinaya salvi Podar International School Indian Institute of Technology Bombay Dr L H Hiranandani Hospital Jama Masjid Bus Stop Hiranandani Powai Bus Station Bus Stop ₹12 Cr ₹28571 per sqft Contact Owner Get Phone No. ",2025-08-10 04:55:24.444919
1 BHK Apartment for Sale in Jankalyan Nagar Mumbai,₹1.15 Cr,452 sqft,https://www.magicbricks.com/gurukrupa-marina-enclave-jankalyan-nagar-mumbai-pdpid-4d4235303734363136,2,17,2025-08-10 13:55:24.447176,"18+ PhotosUpdated 9 hours ago Owner: DharmeshPremium Member1 BHK Apartment for Sale in Jankalyan Nagar MumbaiGurukrupa Marina EnclaveCarpet Area452 sqftStatusReady to MoveFloor3 out of 22TransactionResaleFurnishingSemi-FurnishedfacingWestoverlookingMain RoadSocietyGurukrupa Marina EnclaveOwnershipFreeholdCar Parking1 CoveredBathroom2Step into comfort and convenience with this elegant 1 BHK apartment for sale in Marina Enclave, Jankalyan Nagar, Mumbai. Designed to cater to modern lifestyles, this home is an excellent choice for first-time buyers, young professionals, or investors looking for a well-connected address in a sought-after neighborhood.Property Specifications Positioned on the 3rd floor of a 22-storey tower, this semi-furnished flat offers a carpet area of 452 sq ft, thoughtfully laid out for maximum space efficiency. The bright living-cum-dining area creates a warm and inviting space for relaxation and everyday living. The bedroom is spacious and comfortable, complemented by two well-maintained western-style bathrooms—one attached to the bedroom and one common—both fitted with geyser connections for added ease. The modular kitchen is sleek and functional, featuring a durable platform, stainless-steel sink, and dedicated utility area for storage or laundry. A piped gas connection adds to the kitchen’s functionality. The interiors are enhanced with vitrified tile flooring, offering a clean, modern aesthetic that's easy to maintain. The home is Vaastu-compliant and west-facing, inviting harmonious energy and natural light throughout the day.Facilities Residents of Marina Enclave enjoy a host of features that ensure a secure and comfortable lifestyle. The flat comes with dedicated covered parking, while the society offers 24x7 corporation water supply, 100% power backup, and round-the-clock security. Safety is further reinforced with CCTV surveillance and the presence of well-trained security staff. The tower is equipped with two high-speed lifts, ensuring quick and easy access at all times.Locality Set in a well-established and vibrant neighborhood, this property enjoys proximity to key urban conveniences. Billabong High International School is just around the corner—ideal for families with school-going children. Hospitals within 2 km, and supermarkets, shopping malls, and banks/ATMs within 1 km, make daily living seamless and efficient. Public transport is readily available, with both buses and auto-rickshaws operating frequently in the area.For commuters, the flat is strategically located just 4.5 km from Malad Railway Station and 2 km from Dahanukarwadi Metro Station, ensuring smooth connectivity to the rest of Mumbai. This location blends the ease of city living with the comfort of a well-developed residential setting.If you're seeking a well-connected, low-maintenance home in a thriving Mumbai neighborhood, this 1 BHK apartment in Marina Enclave is an opportunity not to be missed.₹1.15 Cr ₹15333 per sqft Contact Owner Get Phone No. ",2025-08-10 04:55:24.447105
